idnorempan;PERIODO;SECCION;ACTNOM;GASPROGESAMB;gastos_tot;FUEN_AG_TOT;WTOTECONSUM;ACTINV1;ACTINV2;ACTINV3;ACTINV4;ACTINV5;ACTINV6;ACTINV7;ACTINV8;ACTGAST1;ACTGAST2;ACTGAST3;ACTGAST4;ACTGAST5;ACTGAST6;ACTGAST7;ACTGAST8;ACTGAST9;PERSAMB
11202;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;17336869;149;7004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11203;2023;N3 Obtención y suministro de personal;Otras actividades de limpieza de edificios e instalaciones industriales;0;41577172;800;22000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11204;2023;N3 Obtención y suministro de personal;Actividades combinadas de apoyo a instalaciones;0;19505845;420;3444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19584;2023;N3 Obtención y suministro de personal;Actividades combinadas de apoyo a instalaciones;0;4395179;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13778;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;3161716;204;7130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13792;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;3755339;139;1617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12837;2023;N3 Obtención y suministro de personal;Otras actividades de limpieza de edificios e instalaciones industriales;0;2157363;130;486;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12884;2023;N3 Obtención y suministro de personal;Actividades combinadas de apoyo a instalaciones;0;27420391;1320;12820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10069;2023;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;5074185;2065;150235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14184;2023;N3 Obtención y suministro de personal;Actividades combinadas de apoyo a instalaciones;0;12572364;264;11065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14378;2023;N3 Obtención y suministro de personal;Otras actividades de limpieza de edificios e instalaciones industriales;0;4443718;898;14422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20617;2023;N3 Obtención y suministro de personal;Actividades combinadas de apoyo a instalaciones;0;23081106;267;86831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17858;2023;N3 Obtención y suministro de personal;Actividades combinadas de apoyo a instalaciones;0;27185183;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14614;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;9571236;1184;26543;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11682;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;18300650;;661;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11754;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;7308807;150;6084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15027;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;3043691;;840;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11762;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;10657858;198;1530;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15057;2023;N3 Obtención y suministro de personal;Otras actividades de provisión de talento humano;0;8286506;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19839;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;21948;5159178;216;2652;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
20875;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;18782;20340321;167;9590;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
14374;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;15000;41041584;2006;15816;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
20897;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;10986;200155376;4272;178531;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;1
20977;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;10270;95265037;514;23841;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
14384;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;8241;6691409;68;3601;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1
11494;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;4000;66833603;1708;51960;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
18519;2023;N3 Obtención y suministro de personal;Otras actividades de limpieza de edificios e instalaciones industriales;3500;23819206;467;47558;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;1;0;0
20800;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;2000;15408802;346;3000;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
21032;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;1158;26071486;250;47668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
14909;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;832;23763665;165;11083;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
11649;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;123;53292382;1145;35755;0;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;1
19841;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;2991516;;2316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15152;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;2063413;301;2329;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15183;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;13227253;125;11247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19894;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;22310217;1700;18500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21083;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;12769816;13853;11916;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11950;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;28376055;370;24853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11992;2023;N3 Obtención y suministro de personal;Otras actividades de servicio de apoyo a las empresas n.c.p.;0;974413;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12102;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;4803085;;504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12170;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;3843336;144;5196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12258;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;5083366;258;5544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13271;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;3870123;103;6749;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13287;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;5772794;78;9560;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12288;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;4116732;120;1080;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12294;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;3214180;90;1983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12468;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;14852144;141;8158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10168;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;16914090;180;19500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13582;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;3456520;918;14026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12627;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;13722216;115;4283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11194;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;3472252;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11196;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;35538218;240;9074;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11199;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;13962680;1685;16440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11205;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;11335243;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19590;2023;N3 Obtención y suministro de personal;Comercio al por mayor de otros utensilios domésticos n.c.p.;0;4468951;753;4535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20046;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;33006036;209;6676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12710;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;4407243;196;9544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20916;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;3979795;480;11628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17587;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;2554951;12;2502;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10198;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;318568;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17601;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;14940979;;3636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14334;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;20691989;120;14880;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14371;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;8345521;96;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18987;2023;N3 Obtención y suministro de personal;Comercio al por mayor de otros utensilios domésticos n.c.p.;0;3820996;760;31951;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19013;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;145145716;16031;109612;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19655;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;6404156;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18172;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;34610452;1380;6166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21091;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;12229337;300;32412;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14528;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;14625684;450;8100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20625;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;13256071;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18227;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;12709087;495;27774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19071;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;7107437;214;5102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19444;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;5709246;95;6045;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14801;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;3801793;3;6043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14816;2023;N3 Obtención y suministro de personal;Otras actividades de servicio de apoyo a las empresas n.c.p.;0;4744549;;1864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14872;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;9095674;516;2870;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11733;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;8432340;145;3620;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14975;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;10561057;64;10560;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19468;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;3002040;114;230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20820;2023;N3 Obtención y suministro de personal;Otras actividades de limpieza de edificios e instalaciones industriales;8872;11496291;80362;2820;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
21000;2023;N3 Obtención y suministro de personal;Otras actividades de limpieza de edificios e instalaciones industriales;5978;9616152;2116;44107;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
15760;2023;N3 Obtención y suministro de personal;Otras actividades de limpieza de edificios e instalaciones industriales;3193;5145414;338;18672;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
21086;2023;N3 Obtención y suministro de personal;Otras actividades de limpieza de edificios e instalaciones industriales;3000;8669828;2671;21026;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;0;0;0
12320;2023;N3 Obtención y suministro de personal;Otras actividades de limpieza de edificios e instalaciones industriales;2850;4471317;134;3480;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1
14458;2023;N3 Obtención y suministro de personal;Otras actividades de limpieza de edificios e instalaciones industriales;2150;35021921;720;46830;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
12677;2023;N3 Obtención y suministro de personal;Expendio por autoservicio de comidas preparadas;1954;104051691;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
13571;2023;N3 Obtención y suministro de personal;Otras actividades de limpieza de edificios e instalaciones industriales;1788;1387846;92;1378;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
21036;2023;N3 Obtención y suministro de personal;Otras actividades de limpieza de edificios e instalaciones industriales;1089;14021075;98;17211;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
20400;2023;N3 Obtención y suministro de personal;Otras actividades de limpieza de edificios e instalaciones industriales;1000;1420084;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20612;2023;N3 Obtención y suministro de personal;Otras actividades de limpieza de edificios e instalaciones industriales;1000;63446985;448;39142;0;1;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0
21074;2023;N3 Obtención y suministro de personal;Industrias básicas de hierro y de acero;0;14705960;93;4604;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12002;2023;N3 Obtención y suministro de personal;Otras actividades de limpieza de edificios e instalaciones industriales;0;48034220;176;6094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12045;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;2038445;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10405;2023;N3 Obtención y suministro de personal;Otras actividades de limpieza de edificios e instalaciones industriales;0;26455189;1032;48550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20809;2023;N3 Obtención y suministro de personal;Otras actividades de limpieza de edificios e instalaciones industriales;0;13743915;1071;3084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20813;2023;N3 Obtención y suministro de personal;Otras actividades de limpieza de edificios e instalaciones industriales;0;50632164;1416;7508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13164;2023;N3 Obtención y suministro de personal;Otras actividades de limpieza de edificios e instalaciones industriales;0;6906954;302;26500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13240;2023;N3 Obtención y suministro de personal;Otras actividades de limpieza de edificios e instalaciones industriales;0;91774386;495;34841;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13285;2023;N3 Obtención y suministro de personal;Otras actividades de limpieza de edificios e instalaciones industriales;0;29517525;740;37479;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18279;2023;N3 Obtención y suministro de personal;Otras actividades de limpieza de edificios e instalaciones industriales;0;207959619;1065;12240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20404;2023;N3 Obtención y suministro de personal;Otras actividades de limpieza de edificios e instalaciones industriales;0;16060242;1590;63987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11225;2023;N3 Obtención y suministro de personal;Otras actividades de limpieza de edificios e instalaciones industriales;0;2824638;108;3251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18366;2023;N3 Obtención y suministro de personal;Otras actividades de limpieza de edificios e instalaciones industriales;0;14100202;13;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12816;2023;N3 Obtención y suministro de personal;Otras actividades de limpieza de edificios e instalaciones industriales;0;82557964;1103;86889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13951;2023;N3 Obtención y suministro de personal;Otras actividades de limpieza de edificios e instalaciones industriales;0;23716409;264;22644;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15185;2023;N3 Obtención y suministro de personal;Otras actividades de limpieza de edificios e instalaciones industriales;0;6736712;91;12430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18425;2023;N3 Obtención y suministro de personal;Otras actividades de limpieza de edificios e instalaciones industriales;0;25773534;422;16836;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19029;2023;N3 Obtención y suministro de personal;Silvicultura y otras actividades forestales;0;7028988;240;3240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11495;2023;N3 Obtención y suministro de personal;Otras actividades de limpieza de edificios e instalaciones industriales;0;32866401;557;24201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18138;2023;N3 Obtención y suministro de personal;Otras actividades de limpieza de edificios e instalaciones industriales;0;16044596;26012;153160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20621;2023;N3 Obtención y suministro de personal;Otras actividades de limpieza de edificios e instalaciones industriales;0;14296166;205;2625;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18263;2023;N3 Obtención y suministro de personal;Otras actividades de limpieza de edificios e instalaciones industriales;0;17967095;12687;81205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18664;2023;N3 Obtención y suministro de personal;Otras actividades de limpieza de edificios e instalaciones industriales;0;8325274;85;1637;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21037;2023;N3 Obtención y suministro de personal;Otras actividades de limpieza de edificios e instalaciones industriales;0;9730698;309;15238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14840;2023;N3 Obtención y suministro de personal;Limpieza general interior de edificios;0;4221530;3;4632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14900;2023;N3 Obtención y suministro de personal;Otras actividades de limpieza de edificios e instalaciones industriales;0;1916669;22;9947;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19097;2023;N3 Obtención y suministro de personal;Otras actividades de limpieza de edificios e instalaciones industriales;0;25214438;3500;57266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18255;2023;N3 Obtención y suministro de personal;Otras actividades de limpieza de edificios e instalaciones industriales;0;38488009;3453;215879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15355;2023;N4 Actividades administrativas;Actividades combinadas de servicios administrativos de oficina;7050;3518846;220;19766;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
19870;2023;N4 Actividades administrativas;Actividades combinadas de servicios administrativos de oficina;0;111845776;780;183252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19015;2023;N4 Actividades administrativas;Actividades combinadas de servicios administrativos de oficina;0;10246982;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21054;2023;N4 Actividades administrativas;Actividades combinadas de servicios administrativos de oficina;0;1743455;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20823;2023;N4 Actividades administrativas;Actividades combinadas de servicios administrativos de oficina;0;23999960;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20110;2023;N4 Actividades administrativas;Actividades combinadas de servicios administrativos de oficina;0;40137035;7049;436219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20477;2023;N4 Actividades administrativas;Organización de convenciones y eventos comerciales;6898;16445200;89;11596;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1
18420;2023;N4 Actividades administrativas;Organización de convenciones y eventos comerciales;5000;25073390;228;48000;0;1;0;1;0;1;0;0;0;1;0;1;0;1;0;0;1;1
20363;2023;N4 Actividades administrativas;Organización de convenciones y eventos comerciales;2320;1689260;30;2880;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
20356;2023;N4 Actividades administrativas;Organización de convenciones y eventos comerciales;500;33268104;813;31705;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
13881;2023;N4 Actividades administrativas;Organización de convenciones y eventos comerciales;270;69251217;21052;2263380;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1
18966;2023;N4 Actividades administrativas;Organización de convenciones y eventos comerciales;0;3760983;320;21392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20889;2023;N4 Actividades administrativas;Organización de convenciones y eventos comerciales;0;12158875;192;15732;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20890;2023;N4 Actividades administrativas;Organización de convenciones y eventos comerciales;0;7252276;16;25689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20429;2023;N4 Actividades administrativas;Publicidad;0;2345387;1221;98917;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13993;2023;N4 Actividades administrativas;Organización de convenciones y eventos comerciales;0;3777054;737;17000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
