Periodo,idnoremp,ciiu4,idact,seccion,gasto_total_EAS,GASPROGESAMB,ACTINV1,ACTINV2,ACTINV3,ACTINV4,ACTINV5,ACTINV6,ACTINV7,ACTINV8,ACTGAST1,ACTGAST2,ACTGAST3,ACTGAST4,ACTGAST5,ACTGAST6,ACTGAST7,ACTGAST8,ACTGAST9
2020,18403,5621,5525,I2 Expendio de alimentos,2106288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18404,5611,5521,I2 Expendio de alimentos,2691378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19629,5612,5523,I2 Expendio de alimentos,25308222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20109,5612,5523,I2 Expendio de alimentos,9812680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14474,5611,5521,I2 Expendio de alimentos,9802760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14484,5629,5529,I2 Expendio de alimentos,46595432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14514,5612,5524,I2 Expendio de alimentos,2371920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17861,5612,5523,I2 Expendio de alimentos,93038451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18457,5629,5529,I2 Expendio de alimentos,2989735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20150,5629,5529,I2 Expendio de alimentos,3945287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20151,5629,5529,I2 Expendio de alimentos,4889619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,16157,5611,5521,I2 Expendio de alimentos,4397592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18461,5612,5523,I2 Expendio de alimentos,3444744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14575,5611,5521,I2 Expendio de alimentos,3652783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14576,5611,5521,I2 Expendio de alimentos,485601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14581,5611,5521,I2 Expendio de alimentos,4271243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,15879,5611,5521,I2 Expendio de alimentos,1765967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14752,5611,5521,I2 Expendio de alimentos,1788238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17870,5611,5521,I2 Expendio de alimentos,2125470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17871,5611,5521,I2 Expendio de alimentos,8915185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14792,5612,5523,I2 Expendio de alimentos,1886659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14793,5611,5521,I2 Expendio de alimentos,1822728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17887,5613,5522,I2 Expendio de alimentos,1350833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14834,5629,5529,I2 Expendio de alimentos,1411524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14839,5611,5521,I2 Expendio de alimentos,10243319,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020,14857,5611,5521,I2 Expendio de alimentos,2103161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18496,5611,5521,I2 Expendio de alimentos,2523168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14890,5611,5521,I2 Expendio de alimentos,4795979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14898,5611,5521,I2 Expendio de alimentos,4179904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14907,5611,5521,I2 Expendio de alimentos,2392774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19091,5611,5521,I2 Expendio de alimentos,382284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14937,5619,5529,I2 Expendio de alimentos,3270079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14942,5629,5529,I2 Expendio de alimentos,1960374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18502,5629,5529,I2 Expendio de alimentos,20762238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14986,5611,5521,I2 Expendio de alimentos,3439363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,15001,5611,5521,I2 Expendio de alimentos,7830662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,15030,5629,5529,I2 Expendio de alimentos,13705146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,15031,5621,5525,I2 Expendio de alimentos,7210797,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18503,5611,5521,I2 Expendio de alimentos,1103909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17903,5611,5521,I2 Expendio de alimentos,3668587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17906,5629,5529,I2 Expendio de alimentos,7348741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,15063,5611,5521,I2 Expendio de alimentos,6618644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,15064,5611,5521,I2 Expendio de alimentos,5257479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17914,5611,5521,I2 Expendio de alimentos,4089750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18521,5629,5529,I2 Expendio de alimentos,1937484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,15205,5611,5521,I2 Expendio de alimentos,5998505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,15242,5621,5525,I2 Expendio de alimentos,29032913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,15243,5629,5529,I2 Expendio de alimentos,3476887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17917,5611,5521,I2 Expendio de alimentos,2154246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17920,5621,5525,I2 Expendio de alimentos,669083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,15256,5629,5529,I2 Expendio de alimentos,8386779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17922,5611,5521,I2 Expendio de alimentos,2639126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,15300,5611,5521,I2 Expendio de alimentos,1137250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17561,5813,2212,J0 Edición,14417723,62347,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2020,17609,5813,2212,J0 Edición,14417723,62347,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,17776,5811,2211,J0 Edición,14417723,62347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,17608,5813,2212,J0 Edición,3885050,31698,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,17867,5813,2212,J0 Edición,10345473,29550,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,17610,5813,2212,J0 Edición,3814860,22887,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,17779,5811,2211,J0 Edición,38104628,16480,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,17613,5813,2212,J0 Edición,35369556,14701,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0
2020,17618,5811,2211,J0 Edición,3731165,12000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2020,17891,5813,2212,J0 Edición,2942094,11508,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2020,17820,5813,2212,J0 Edición,54373005,9667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2020,17803,5813,2212,J0 Edición,10700097,7556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,17627,5811,2211,J0 Edición,11157869,5742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,17682,5811,2211,J0 Edición,50585403,3765,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2020,17607,5813,2212,J0 Edición,139960545,1524,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2020,19903,5811,2211,J0 Edición,4325367,1471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,17617,5813,2212,J0 Edición,3025657,1137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2020,17886,5813,2212,J0 Edición,597786,287,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,17653,5811,2211,J0 Edición,13932373,289,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,17645,5811,2211,J0 Edición,889790,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020,17559,5811,2211,J0 Edición,799117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17611,5813,2212,J0 Edición,62430549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17614,5813,2212,J0 Edición,3979581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17615,5811,2211,J0 Edición,6734627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17619,5811,2211,J0 Edición,12029991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17620,5811,2211,J0 Edición,3624035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17621,5811,2211,J0 Edición,14537928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17623,5811,2211,J0 Edición,1988692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17624,5811,2211,J0 Edición,532290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17625,5811,2211,J0 Edición,3092047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17626,5811,2211,J0 Edición,959843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17628,5811,2211,J0 Edición,2262375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17629,5811,2211,J0 Edición,654568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17630,5811,2211,J0 Edición,1449183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17631,5811,2211,J0 Edición,3747113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17632,5811,2211,J0 Edición,1450135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17633,5811,2211,J0 Edición,11757860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17634,5811,2211,J0 Edición,12420828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17927,5811,2211,J0 Edición,325913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17637,5811,2211,J0 Edición,1117547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17639,5813,2212,J0 Edición,1486361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17640,5813,2212,J0 Edición,883154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17641,5811,2211,J0 Edición,24222126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17642,5813,2212,J0 Edición,55937642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17643,5813,2212,J0 Edición,3229609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17646,5813,2212,J0 Edición,167027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17990,5811,2211,J0 Edición,897421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17648,5811,2211,J0 Edición,35919701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17649,5811,2211,J0 Edición,11735757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17650,5812,7240,J0 Edición,14942932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17651,5811,2211,J0 Edición,444265,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020,17652,5813,2212,J0 Edición,1419072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17655,5819,2219,J0 Edición,1755580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17657,5811,2211,J0 Edición,3294349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17658,5811,2211,J0 Edición,287229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17659,5813,2212,J0 Edición,883104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17660,5813,2212,J0 Edición,575579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17662,5811,2211,J0 Edición,1511151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17664,5811,2211,J0 Edición,472240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17666,5813,2212,J0 Edición,6662071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17668,5811,2211,J0 Edición,2613901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17669,5811,2211,J0 Edición,7451877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17670,5813,2212,J0 Edición,1448576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17671,5813,2212,J0 Edición,4997508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17672,5811,2211,J0 Edición,3696701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17673,5811,2211,J0 Edición,11926290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17674,5811,2211,J0 Edición,1412332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17675,5813,2212,J0 Edición,5832851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17677,5813,2212,J0 Edición,560359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17679,5813,2212,J0 Edición,554561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17681,5813,2212,J0 Edición,443302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17683,5811,2211,J0 Edición,3049710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17684,5811,2211,J0 Edición,6433557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17685,5811,2211,J0 Edición,5879525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18121,5813,2212,J0 Edición,9033231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18617,5813,2212,J0 Edición,20700851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18618,5819,2219,J0 Edición,1070956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18619,5811,2211,J0 Edición,924540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18621,5811,2211,J0 Edición,667219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18622,5819,2219,J0 Edición,1968712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18713,5811,2211,J0 Edición,1372811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18714,5811,2211,J0 Edición,1877163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18715,5811,2211,J0 Edición,1412557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18716,5811,2211,J0 Edición,1746208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18717,5811,2211,J0 Edición,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18718,5811,2211,J0 Edición,1509828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18719,5813,2212,J0 Edición,1148624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18720,5811,2211,J0 Edición,3705303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19813,5813,2212,J0 Edición,1004676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19520,5813,2212,J0 Edición,7689346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19867,5819,2219,J0 Edición,51422137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17762,5813,2212,J0 Edición,19529979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17763,5813,2212,J0 Edición,1673566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17775,5813,2212,J0 Edición,31305731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17777,5813,2212,J0 Edición,2871517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18359,5813,2212,J0 Edición,9271438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17804,5813,2212,J0 Edición,1034246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17816,5811,2211,J0 Edición,3457038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17821,5811,2211,J0 Edición,3116249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17823,5813,2212,J0 Edición,147202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17824,5813,2212,J0 Edición,773560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17859,5813,2212,J0 Edición,4108568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17892,5813,2212,J0 Edición,4958291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17894,5813,2212,J0 Edición,742960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17895,5813,2212,J0 Edición,2982657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17902,5813,2212,J0 Edición,1507813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17911,5813,2212,J0 Edición,1051960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18539,5813,2212,J0 Edición,2418261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17926,5813,2212,J0 Edición,821961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20249,5813,2212,J0 Edición,1537325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11417,5914,9212,"J1 Producción, distribución y exhibición",49151910,8966,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2020,17819,5920,9212,"J1 Producción, distribución y exhibición",49151910,8966,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2020,12950,5911,9211,"J1 Producción, distribución y exhibición",49151910,8966,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2020,10562,5911,9211,"J1 Producción, distribución y exhibición",49151911,8966,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2020,10169,5914,9212,"J1 Producción, distribución y exhibición",43046838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10183,5914,9212,"J1 Producción, distribución y exhibición",4430941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10892,5911,9211,"J1 Producción, distribución y exhibición",4278363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10910,5911,9211,"J1 Producción, distribución y exhibición",686023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11231,5912,9211,"J1 Producción, distribución y exhibición",5617609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11246,5913,9211,"J1 Producción, distribución y exhibición",4057252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11250,5913,9211,"J1 Producción, distribución y exhibición",2199215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11415,5914,9212,"J1 Producción, distribución y exhibición",53666558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11422,5911,9211,"J1 Producción, distribución y exhibición",776939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11425,5911,9211,"J1 Producción, distribución y exhibición",1464507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11427,5911,9211,"J1 Producción, distribución y exhibición",2819785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11430,5911,9211,"J1 Producción, distribución y exhibición",41778151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11628,5911,9211,"J1 Producción, distribución y exhibición",12000888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11650,5911,9211,"J1 Producción, distribución y exhibición",2321773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11656,5911,9211,"J1 Producción, distribución y exhibición",1646962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12629,5914,9212,"J1 Producción, distribución y exhibición",735270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12637,5913,9211,"J1 Producción, distribución y exhibición",3793124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13106,5911,9211,"J1 Producción, distribución y exhibición",1834569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13109,5911,9211,"J1 Producción, distribución y exhibición",152902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17661,5920,9212,"J1 Producción, distribución y exhibición",17552071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18072,5911,9211,"J1 Producción, distribución y exhibición",43444988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18606,5911,9211,"J1 Producción, distribución y exhibición",2024963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18623,5914,9212,"J1 Producción, distribución y exhibición",1045530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19418,5914,9212,"J1 Producción, distribución y exhibición",3997270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18680,5911,9211,"J1 Producción, distribución y exhibición",4446494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18845,5913,9211,"J1 Producción, distribución y exhibición",3546993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19477,5911,9211,"J1 Producción, distribución y exhibición",4818938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19860,5914,9212,"J1 Producción, distribución y exhibición",14077812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19545,5913,9211,"J1 Producción, distribución y exhibición",12320118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19882,5911,9211,"J1 Producción, distribución y exhibición",12447498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14078,5911,9211,"J1 Producción, distribución y exhibición",3434685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14079,5914,9212,"J1 Producción, distribución y exhibición",6479358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17818,5920,9212,"J1 Producción, distribución y exhibición",3757127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18381,5914,9212,"J1 Producción, distribución y exhibición",11264770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,15393,5911,9211,"J1 Producción, distribución y exhibición",55253229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11426,6020,9213,J2 Prog y trans de radio y televisión,238414037,129067,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2020,18678,6020,9213,J2 Prog y trans de radio y televisión,238414037,129067,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
2020,13771,6020,9213,J2 Prog y trans de radio y televisión,238414037,129068,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020,10117,6020,9213,J2 Prog y trans de radio y televisión,1213677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10118,6020,9213,J2 Prog y trans de radio y televisión,7436742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11418,6010,9213,J2 Prog y trans de radio y televisión,2477384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11420,6020,9213,J2 Prog y trans de radio y televisión,22140138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11421,6020,9213,J2 Prog y trans de radio y televisión,429113491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11424,6020,9213,J2 Prog y trans de radio y televisión,1961089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,15971,6010,9213,J2 Prog y trans de radio y televisión,1524034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11428,6020,9213,J2 Prog y trans de radio y televisión,11950329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11429,6010,9213,J2 Prog y trans de radio y televisión,1636729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11431,6010,9213,J2 Prog y trans de radio y televisión,1408076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11432,6010,9213,J2 Prog y trans de radio y televisión,2347926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11439,6391,9220,J2 Prog y trans de radio y televisión,11259003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11440,6391,9220,J2 Prog y trans de radio y televisión,7341555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11666,6010,6423,J2 Prog y trans de radio y televisión,18294295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
