idnorempan;PERIODO;SECCION;ACTNOM;GASPROGESAMB;gastos_tot;ACTINV1;ACTINV2;ACTINV3;ACTINV4;ACTINV5;ACTINV6;ACTINV7;ACTINV8;ACTGAST1;ACTGAST2;ACTGAST3;ACTGAST4;ACTGAST5;ACTGAST6;ACTGAST7;ACTGAST8;ACTGAST9;PERSAMB
18313;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;584879;515956864;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0
20740;2022;M1 Actividades profesionales, científicas;Construcción de edificios residenciales;584879;515956864;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;1;1
18819;2022;M1 Actividades profesionales, científicas;Ensayos y análisis técnicos;72333;15474745;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
10823;2022;M1 Actividades profesionales, científicas;Ensayos y análisis técnicos;72333;15474745;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1
20978;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;72333;15474745;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1
21055;2022;M1 Actividades profesionales, científicas;Investigaciones y desarrollo experimental en el campo de las ciencias naturales y la ingeniería;95907;29271672;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
13604;2022;M1 Actividades profesionales, científicas;Investigaciones y desarrollo experimental en el campo de las ciencias naturales y la ingeniería;95907;29271672;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1
13777;2022;M1 Actividades profesionales, científicas;Trilla de café;95907;29271672;0;1;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0
15391;2022;M1 Actividades profesionales, científicas;Investigaciones y desarrollo experimental en el campo de las ciencias sociales y las humanidades;0;6247677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11816;2022;M1 Actividades profesionales, científicas;Investigaciones y desarrollo experimental en el campo de las ciencias sociales y las humanidades;0;6247677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10819;2022;M1 Actividades profesionales, científicas;Estudios de mercado y realización de encuestas de opinión pública;107;7690173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10822;2022;M1 Actividades profesionales, científicas;Estudios de mercado y realización de encuestas de opinión pública;107;7690173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18955;2022;M1 Actividades profesionales, científicas;Estudios de mercado y realización de encuestas de opinión pública;107;7690173;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
11614;2022;M1 Actividades profesionales, científicas;Actividades especializadas de diseño;67031;40198922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10828;2022;M1 Actividades profesionales, científicas;Actividades especializadas de diseño;67031;40198922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11210;2022;M1 Actividades profesionales, científicas;Actividades de fotografía;0;1042184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20721;2022;M1 Actividades profesionales, científicas;Mantenimiento y reparación de otros tipos de equipos y sus componentes n.c.p.;25184;71018260;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
20969;2022;M1 Actividades profesionales, científicas;Otras actividades profesionales, científicas y técnicas n.c.p.;25184;71018260;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
18214;2022;M1 Actividades profesionales, científicas;Otras actividades profesionales, científicas y técnicas n.c.p.;25184;71018260;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
14451;2022;M2 Publicidad;Publicidad;262774;12487466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
20312;2022;M2 Publicidad;Publicidad;262774;12487466;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;1
11587;2022;M2 Publicidad;Publicidad;262774;12487466;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1
20695;2022;N2 Agencias de viajes;Actividades de las agencias de viaje;21172;150717543;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
10466;2022;N2 Agencias de viajes;Actividades de las agencias de viaje;21172;150717543;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1
12217;2022;N2 Agencias de viajes;Actividades de las agencias de viaje;21172;150717543;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
20698;2022;N2 Agencias de viajes;Actividades de operadores turísticos;5417;7790470;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
13001;2022;N2 Agencias de viajes;Actividades de operadores turísticos;5417;7790470;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
10474;2022;N2 Agencias de viajes;Actividades de operadores turísticos;5417;7790470;0;1;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0
12730;2022;N2 Agencias de viajes;Otros servicios de reserva y actividades relacionadas;0;5366498;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18967;2022;N2 Agencias de viajes;Otros servicios de reserva y actividades relacionadas;0;5366498;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15383;2022;N2 Agencias de viajes;Otros servicios de reserva y actividades relacionadas;0;5366498;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11013;2022;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;0;21229282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12184;2022;N3 Obtención y suministro de personal;Actividades de asociaciones empresariales y de empleadores;0;21229282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10960;2022;N3 Obtención y suministro de personal;Actividades de agencias de gestión y colocación de empleo;0;21229282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13614;2022;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;198796;182770994;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
20982;2022;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;198796;182770994;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0
11012;2022;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;198796;182770994;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1
16706;2022;N3 Obtención y suministro de personal;Otras actividades de provisión de talento humano;188817;94469548;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
12814;2022;N3 Obtención y suministro de personal;Actividades de empresas de servicios temporales;188817;94469548;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
11471;2022;N3 Obtención y suministro de personal;Otras actividades de provisión de talento humano;188817;94469548;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;0;1;1
11153;2022;N3 Obtención y suministro de personal;Actividades de seguridad privada;86773;197572223;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
11169;2022;N3 Obtención y suministro de personal;Actividades de seguridad privada;86773;197572223;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
13430;2022;N3 Obtención y suministro de personal;Actividades de seguridad privada;86773;197572223;1;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;1
11128;2022;N3 Obtención y suministro de personal;Actividades de seguridad privada;216069;137732692;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0
11073;2022;N3 Obtención y suministro de personal;Actividades de servicios de sistemas de seguridad;216069;137732692;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0
11039;2022;N3 Obtención y suministro de personal;Actividades de servicios de sistemas de seguridad;216069;137732692;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
11115;2022;N3 Obtención y suministro de personal;Actividades de detectives e investigadores privados;0;6924519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20816;2022;N3 Obtención y suministro de personal;Actividades combinadas de apoyo a instalaciones;132209;38423085;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
20750;2022;N3 Obtención y suministro de personal;Actividades combinadas de apoyo a instalaciones;132209;38423085;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;1;0
14151;2022;N3 Obtención y suministro de personal;Actividades combinadas de apoyo a instalaciones;132209;38423085;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0
20875;2022;N3 Obtención y suministro de personal;Limpieza general interior de edificios;255131;20270943;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1
13750;2022;N3 Obtención y suministro de personal;Limpieza general interior de edificios;255131;20270943;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1
19865;2022;N3 Obtención y suministro de personal;Limpieza general interior de edificios;255131;20270943;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
13985;2022;N3 Obtención y suministro de personal;Otras actividades de limpieza de edificios e instalaciones industriales;42011;33363022;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
14458;2022;N3 Obtención y suministro de personal;Otras actividades de limpieza de edificios e instalaciones industriales;42011;33363022;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
18020;2022;N3 Obtención y suministro de personal;Otras actividades de limpieza de edificios e instalaciones industriales;42011;33363022;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1
20823;2022;N4 Actividades administrativas;Actividades combinadas de servicios administrativos de oficina;20511;103145383;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
15355;2022;N4 Actividades administrativas;Actividades combinadas de servicios administrativos de oficina;20511;103145383;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
20728;2022;N4 Actividades administrativas;Actividades combinadas de servicios administrativos de oficina;20511;103145383;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1
11554;2022;N4 Actividades administrativas;Fotocopiado, preparación de documentos y otras actividades especializadas de apoyo a oficina;0;4631485;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
13989;2022;N4 Actividades administrativas;Fotocopiado, preparación de documentos y otras actividades especializadas de apoyo a oficina;0;4631485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20356;2022;N4 Actividades administrativas;Organización de convenciones y eventos comerciales;56057;68331709;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0
13881;2022;N4 Actividades administrativas;Organización de convenciones y eventos comerciales;56057;68331709;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
12734;2022;N4 Actividades administrativas;Organización de convenciones y eventos comerciales;56057;68331709;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;1;0
10733;2022;N4 Actividades administrativas;Actividades de agencias de cobranza y oficinas de calificación crediticia;18334;50461110;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
19083;2022;N4 Actividades administrativas;Actividades de agencias de cobranza y oficinas de calificación crediticia;18334;50461110;0;1;0;1;0;0;1;0;0;1;0;1;0;0;1;1;0;0
11247;2022;N4 Actividades administrativas;Actividades de agencias de cobranza y oficinas de calificación crediticia;18334;50461110;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
12031;2022;N4 Actividades administrativas;Actividades de envase y empaque;54847;20837987;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0
20631;2022;N4 Actividades administrativas;Actividades de envase y empaque;54847;20837987;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0
11211;2022;N4 Actividades administrativas;Fabricación de plaguicidas y otros productos químicos de uso agropecuario;54847;20837987;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1
20734;2022;N4 Actividades administrativas;Otras actividades de servicio de apoyo a las empresas n.c.p.;307317;142850138;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0
20727;2022;N4 Actividades administrativas;Otras actividades de servicio de apoyo a las empresas n.c.p.;307317;142850138;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0
21028;2022;N4 Actividades administrativas;Otras actividades de servicio de apoyo a las empresas n.c.p.;307317;142850138;0;1;1;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0
20370;2022;N5 Call center;Actividades de centros de llamadas (call center);175500;271074972;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
12455;2022;N5 Call center;Actividades de centros de llamadas (call center);175500;271074972;0;1;0;1;0;1;0;1;0;1;0;1;0;0;1;0;0;1
10553;2022;N5 Call center;Actividades de centros de llamadas (call center);175500;271074972;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0
11286;2022;P Educación superior;Educación de universidades;3833;3993862;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11307;2022;P Educación superior;Educación de instituciones universitarias o de escuelas tecnológicas;3833;3993862;0;1;0;1;0;1;1;0;0;1;0;1;0;1;1;0;0;1
12601;2022;P Educación superior;Educación de universidades;3833;3993862;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
11291;2022;P Educación superior;Educación tecnológica;56814;17783026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11302;2022;P Educación superior;Educación tecnológica;56814;17783026;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;1
12985;2022;P Educación superior;Otros tipos de educación n.c.p.;56814;17783026;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1
15041;2022;P Educación superior;Educación de instituciones universitarias o de escuelas tecnológicas;46457;16492811;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1
14274;2022;P Educación superior;Educación de universidades;46457;16492811;0;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0
11277;2022;P Educación superior;Educación de instituciones universitarias o de escuelas tecnológicas;46457;16492811;0;1;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;1
11285;2022;P Educación superior;Educación de universidades;3193137;385265781;0;0;0;1;0;0;0;0;0;1;1;1;0;0;1;0;0;1
11265;2022;P Educación superior;Educación de universidades;3193137;385265781;0;1;1;0;0;0;1;0;1;0;0;1;1;0;0;1;0;1
15140;2022;P Educación superior;Educación de universidades;3193137;385265781;1;0;0;1;0;0;0;1;0;1;0;1;0;0;1;0;1;1
12675;2022;Q Salud humana;Actividades de hospitales y clínicas, con internación;2971633;441840463;0;0;0;0;1;0;0;1;1;1;0;1;1;1;1;0;1;1
13190;2022;Q Salud humana;Actividades de hospitales y clínicas, con internación;2971633;441840463;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;0;0
18297;2022;Q Salud humana;Actividades de hospitales y clínicas, con internación;2971633;441840463;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0
11365;2022;Q Salud humana;Actividades de la práctica médica, sin internación;813016;354616165;0;1;0;1;0;0;0;1;0;0;0;1;0;0;1;0;1;0
19358;2022;Q Salud humana;Actividades de la práctica médica, sin internación;813016;354616165;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
13472;2022;Q Salud humana;Actividades de la práctica médica, sin internación;813016;354616165;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0
11356;2022;Q Salud humana;Actividades de la práctica odontológica;218710;135381285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
11541;2022;Q Salud humana;Actividades de la práctica odontológica;218710;135381285;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0
18161;2022;Q Salud humana;Actividades de la práctica odontológica;218710;135381285;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
14463;2022;Q Salud humana;Actividades de apoyo diagnóstico;1244183;392902559;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
14036;2022;Q Salud humana;Actividades de apoyo diagnóstico;1244183;392902559;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0
11317;2022;Q Salud humana;Actividades de apoyo diagnóstico;1244183;392902559;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1
14887;2022;Q Salud humana;Actividades de apoyo terapéutico;43557;70291625;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
13669;2022;Q Salud humana;Actividades de apoyo terapéutico;43557;70291625;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
14030;2022;Q Salud humana;Actividades de apoyo terapéutico;43557;70291625;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
12004;2022;Q Salud humana;Otras actividades de atención de la salud humana;629381;685333856;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
14292;2022;Q Salud humana;Otras actividades de atención de la salud humana;629381;685333856;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0
18380;2022;Q Salud humana;Otras actividades de atención de la salud humana;629381;685333856;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1
20744;2022;Q Salud humana;Actividades de atención residencial medicalizada de tipo general;0;31374431;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19763;2022;Q Salud humana;Actividades de atención residencial medicalizada de tipo general;0;31374431;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20912;2022;Q Salud humana;Actividades de atención residencial, para el cuidado de pacientes con retardo mental, enfermedad mental y consumo de sustancias psicoactivas;12993;20889050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19046;2022;Q Salud humana;Actividades de atención residencial, para el cuidado de pacientes con retardo mental, enfermedad mental y consumo de sustancias psicoactivas;12993;20889050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
14282;2022;Q Salud humana;Actividades de atención residencial, para el cuidado de pacientes con retardo mental, enfermedad mental y consumo de sustancias psicoactivas;12993;20889050;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
20991;2022;Q Salud humana;Cría de ganado bovino y bufalino;24516;61491660;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18443;2022;Q Salud humana;Actividades de atención en instituciones para el cuidado de personas mayores y/o discapacitadas;24516;61491660;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19023;2022;Q Salud humana;Actividades de atención en instituciones para el cuidado de personas mayores y/o discapacitadas;24516;61491660;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
12648;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;71057;432683440;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1
14395;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;71057;432683440;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
14391;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de juegos de azar y apuestas;71057;432683440;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1
20968;2022;R  Actividades creativas, artísticas y de entretenim;Gestión de instalaciones deportivas;400000;201038674;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0
19025;2022;R  Actividades creativas, artísticas y de entretenim;Formación para el trabajo;9383;28768747;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
14396;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de clubes deportivos;9383;28768747;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
19916;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de clubes deportivos;9383;28768747;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
18197;2022;R  Actividades creativas, artísticas y de entretenim;Otras actividades deportivas;149;46298898;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12669;2022;R  Actividades creativas, artísticas y de entretenim;Otras actividades deportivas;149;46298898;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12667;2022;R  Actividades creativas, artísticas y de entretenim;Gestión de instalaciones deportivas;149;46298898;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
14553;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de parques de atracciones y parques temáticos;96217;25457222;1;1;0;1;1;0;1;0;1;1;1;1;1;0;1;1;0;1
11434;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de parques de atracciones y parques temáticos;96217;25457222;1;1;1;1;1;0;0;0;1;1;1;1;1;0;0;0;0;1
18291;2022;R  Actividades creativas, artísticas y de entretenim;Actividades de parques de atracciones y parques temáticos;96217;25457222;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1
19037;2022;R  Actividades creativas, artísticas y de entretenim;Actividades inmobiliarias realizadas con bienes propios o arrendados;316648;42283112;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;0;0;1
13336;2022;R  Actividades creativas, artísticas y de entretenim;Otras actividades recreativas y de esparcimiento n.c.p.;316648;42283112;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
20343;2022;R  Actividades creativas, artísticas y de entretenim;Otras actividades recreativas y de esparcimiento n.c.p.;316648;42283112;0;1;0;0;0;1;0;0;1;1;0;1;0;1;1;0;0;1
11736;2022;S Otros Servicios;Enseñanza cultural;0;47234101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14297;2022;S Otros Servicios;Creación teatral;0;3664981;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20694;2022;S Otros Servicios;Creación audiovisual;0;5383310;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21008;2022;S Otros Servicios;Actividades de apoyo a la educación;0;5486575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12958;2022;S Otros Servicios;Actividades de espectáculos musicales en vivo;1133;27492959;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12957;2022;S Otros Servicios;Actividades de espectáculos musicales en vivo;1133;27492959;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11433;2022;S Otros Servicios;Actividades teatrales;1133;27492959;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
14275;2022;S Otros Servicios;Actividades de espectáculos musicales en vivo;52545;65643837;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13891;2022;S Otros Servicios;Actividades de espectáculos musicales en vivo;52545;65643837;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18674;2022;S Otros Servicios;Actividades de espectáculos musicales en vivo;52545;65643837;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
12400;2022;S Otros Servicios;Otras actividades de espectáculos en vivo n.c.p.;0;8235343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12946;2022;S Otros Servicios;Actividades de clubes sociales;728929;30617677;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;0;0;1
18580;2022;S Otros Servicios;Actividades de clubes sociales;728929;30617677;0;1;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;1
12662;2022;S Otros Servicios;Actividades de clubes deportivos;728929;30617677;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;1;0;1
18132;2022;S Otros Servicios;Mantenimiento y reparación de computadores y de equipo periférico;141381;115907607;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1
12473;2022;S Otros Servicios;Mantenimiento y reparación de computadores y de equipo periférico;141381;115907607;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0
10698;2022;S Otros Servicios;Mantenimiento y reparación de equipos de comunicación;141381;115907607;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1
13231;2022;S Otros Servicios;Lavado y limpieza, incluso la limpieza en seco, de productos textiles y de piel;115570;30741161;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1
12114;2022;S Otros Servicios;Lavado y limpieza, incluso la limpieza en seco, de productos textiles y de piel;115570;30741161;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0
11450;2022;S Otros Servicios;Alquiler y arrendamiento de otros efectos personales y enseres domésticos n.c.p.;115570;30741161;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1
18345;2022;S Otros Servicios;Peluquería y otros tratamientos de belleza;13858;4440236;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
20398;2022;S Otros Servicios;Peluquería y otros tratamientos de belleza;13858;4440236;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1
20569;2022;S Otros Servicios;Pompas fúnebres y actividades relacionadas;13858;4440236;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1
18976;2022;S Otros Servicios;Pompas fúnebres y actividades relacionadas;547753;32651165;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;1;1
11467;2022;S Otros Servicios;Pompas fúnebres y actividades relacionadas;547753;32651165;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1
