Periodo,idnoremp,ciiu4,idact,seccion,gastos_tot,GASPROGESAMB,INGREVEN,ACTINV1,ACTINV2,ACTINV3,ACTINV4,ACTINV5,ACTINV6,ACTINV7,ACTINV8,ACTINV9,ACTGAST1,ACTGAST2,ACTGAST3,ACTGAST4,ACTGAST5,ACTGAST6,ACTGAST7,ACTGAST8,ACTGAST9,PERSAMB,PUEAA,SEPRRSSC,REUTRECI,TRATRECI,COMRESID,COMPMPS,intio
2019,18347,8610,8511,Q Salud humana,17736389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,no,si,no,no,no,no,19012226
2019,18348,8121,7493,N3 Obtención y suministro de personal,57348331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,si,no,si,si,56645252
2019,18349,9200,9242,"R  Actividades creativas, artísticas y de entretenim",351859225,1908,10592,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,no,no,si,no,no,no,no,228065977
2019,18350,8292,7495,N4 Actividades administrativas,5318087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,4657252
2019,18351,9200,9242,"R  Actividades creativas, artísticas y de entretenim",108179525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,66672498
2019,18352,7830,7491,N3 Obtención y suministro de personal,5703898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,si,no,no,no,6976722
2019,18353,8010,7492,N3 Obtención y suministro de personal,16342221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,si,no,no,no,18244872
2019,18354,7820,7491,N3 Obtención y suministro de personal,12860462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,13953006
2019,18355,7110,7421,"M1 Actividades profesionales, científicas",1983467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,3489730
2019,18356,8010,7492,N3 Obtención y suministro de personal,11458182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,no,no,no,no,10238544
2019,18357,6810,7010,LN1 Inmobiliarias Y Alquileres,4863796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,11373046
2019,18358,7830,7491,N3 Obtención y suministro de personal,810218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,no,no,si,no,no,no,817586
2019,18359,5813,2212,J0 Edición,15400708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,11239943
2019,18360,8220,7499,N5 Call center,41648744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,no,no,no,60976877
2019,18362,9603,9303,S Otros Servicios,4187593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,2935213
2019,18364,7820,7491,N3 Obtención y suministro de personal,2704260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,no,si,si,si,no,no,2972088
2019,18365,7110,7421,"M1 Actividades profesionales, científicas",11039587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,no,no,no,10183567
2019,18366,8129,7493,N3 Obtención y suministro de personal,7440596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,no,no,no,no,no,7118345
2019,18367,8699,8519,Q Salud humana,3590031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,no,no,no,3603294
2019,18368,8220,7499,N5 Call center,20087404,2000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,si,si,si,no,no,no,no,23857039
2019,18369,6910,7411,"M1 Actividades profesionales, científicas",3120381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,no,no,si,no,5693799
2019,18372,5511,5511,I1 Alojamiento,20565208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,si,no,no,no,32054526
2019,18373,5511,5511,I1 Alojamiento,3468954,61953,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,si,si,si,si,no,no,no,5258105
2019,18375,5310,6411,H2 Postales y correos,10123552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,no,no,no,5119051
2019,18376,6190,6425,J3 Actividades de telecomunicaciones,327748640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,186263077
2019,18377,9329,9249,"R  Actividades creativas, artísticas y de entretenim",15729755,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,16833823
2019,18378,5224,6310,H1 Auxiliares del transporte,3782581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,no,no,no,no,no,no,3728864
2019,18379,6810,7010,LN1 Inmobiliarias Y Alquileres,14213444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,si,no,no,no,19429480
2019,18380,8699,8519,Q Salud humana,826318392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,no,no,no,457668449
2019,18381,5914,9212,"J1 Producción, distribución y exhibición",29960405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,no,no,no,40144442
2019,18382,7110,7421,"M1 Actividades profesionales, científicas",252187868,0,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,si,no,no,no,196774025
2019,18383,5224,6310,H1 Auxiliares del transporte,6971439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,no,no,no,no,no,7402781
2019,18385,5229,6390,H1 Auxiliares del transporte,109693541,132000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,si,si,si,si,no,no,no,82028368
2019,18386,5221,6331,H1 Auxiliares del transporte,9481040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,no,no,no,5291867
2019,18387,5229,6390,H1 Auxiliares del transporte,4115120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,2917559
2019,18388,5224,6310,H1 Auxiliares del transporte,3813980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,no,no,no,no,3835704
2019,18390,5224,6310,H1 Auxiliares del transporte,7318845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,no,si,si,si,6450352
2019,18391,5224,6310,H1 Auxiliares del transporte,15894852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,no,si,no,no,no,no,18246115
2019,18392,5224,6310,H1 Auxiliares del transporte,1163806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,1243467
2019,18393,5224,6310,H1 Auxiliares del transporte,5622192,7022,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,si,si,si,si,no,no,no,4229268
2019,18394,5320,6412,H2 Postales y correos,52368563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,52703539
2019,18395,5320,6412,H2 Postales y correos,2924749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,no,no,no,3300620
2019,18397,5320,6412,H2 Postales y correos,4109081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,no,no,no,3850540
2019,18399,5619,5529,I2 Expendio de alimentos,3251815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,no,no,no,1891197
2019,18400,5611,5521,I2 Expendio de alimentos,12390476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,si,no,si,no,9164404
2019,18402,5611,5521,I2 Expendio de alimentos,7717545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,si,no,no,no,5040645
2019,18403,5621,5525,I2 Expendio de alimentos,4501284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,no,no,no,8712916
2019,18404,5611,5521,I2 Expendio de alimentos,2804427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,no,no,no,2361172
2019,18405,5611,5521,I2 Expendio de alimentos,13643322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,no,no,no,9843186
2019,18406,6311,7230,J4 Inform y serv de información,16874152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,8082363
2019,18407,6202,7210,J4 Inform y serv de información,19630248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,no,no,no,19388511
2019,18408,6201,7220,J4 Inform y serv de información,11136145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,si,no,no,no,10535475
2019,18410,6201,7220,J4 Inform y serv de información,5555683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,no,no,no,6466631
2019,18411,6201,7220,J4 Inform y serv de información,14833900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,si,no,no,no,12528363
2019,18412,6202,7210,J4 Inform y serv de información,16777089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,16692313
2019,18413,6202,7210,J4 Inform y serv de información,51948950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,39019814
2019,18414,6201,7220,J4 Inform y serv de información,2745758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,no,no,no,2953947
2019,18415,6201,7220,J4 Inform y serv de información,26289903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,no,no,no,no,28887590
2019,18417,6202,7210,J4 Inform y serv de información,7210086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,no,no,no,8121544
2019,18418,6201,7220,J4 Inform y serv de información,22043522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,no,no,no,15586200
2019,18420,8230,7499,N4 Actividades administrativas,14138131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,si,no,no,no,9659201
2019,18421,7730,7122,LN1 Inmobiliarias Y Alquileres,5741773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,no,no,no,4468884
2019,18422,7911,6340,N2 Agencias de viajes,6599829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,no,no,no,7619259
2019,18423,7912,6340,N2 Agencias de viajes,8889672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,9351690
2019,18424,8292,7495,N4 Actividades administrativas,16018388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,no,no,no,no,12305580
2019,18425,8129,7493,N3 Obtención y suministro de personal,10762918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,si,no,no,no,11080935
2019,18427,9603,9303,S Otros Servicios,9240013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,8907278
2019,18428,9601,9301,S Otros Servicios,4720330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,si,no,no,no,2956819
2019,18429,9601,9301,S Otros Servicios,7328012,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,si,si,si,si,no,no,no,6963259
2019,18430,9609,9309,S Otros Servicios,1865535,4895,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,si,si,si,si,si,no,no,1839571
2019,18432,9601,9301,S Otros Servicios,7002204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,si,no,no,no,3628765
2019,18433,9200,9242,"R  Actividades creativas, artísticas y de entretenim",12606298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,no,no,no,12620126
2019,18434,6810,7010,LN1 Inmobiliarias Y Alquileres,2806646,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,no,no,si,si,no,no,no,451226
2019,18435,6209,7290,J4 Inform y serv de información,9501114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,no,no,no,no,13270968
2019,18436,6810,7010,LN1 Inmobiliarias Y Alquileres,8078665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,13348428
2019,18437,6190,6425,J3 Actividades de telecomunicaciones,311467200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,si,no,no,166121586
2019,18438,5224,6310,H1 Auxiliares del transporte,23188949,84332,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,si,si,si,si,si,si,no,27517893
2019,18439,8020,7492,N3 Obtención y suministro de personal,2149750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,si,no,no,no,3733188
2019,18440,8622,8513,Q Salud humana,27290915,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,no,no,no,15787744
2019,18441,7820,7491,N3 Obtención y suministro de personal,6321958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,no,no,no,no,6432795
2019,18442,7010,7414,"M1 Actividades profesionales, científicas",8431061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,si,no,no,no,8451647
2019,18443,8730,8519,Q Salud humana,6068417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,si,no,no,3909586
2019,18444,7110,7421,"M1 Actividades profesionales, científicas",6787249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,no,no,no,644824
2019,18445,6202,7210,J4 Inform y serv de información,61796695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,no,no,no,73655188
2019,18446,7820,7491,N3 Obtención y suministro de personal,1530042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,2817858
2019,18448,7820,7491,N3 Obtención y suministro de personal,45455246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,no,no,no,45484360
2019,18450,6810,7010,LN1 Inmobiliarias Y Alquileres,15794625,65500,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,si,si,si,si,si,no,no,37260484
2019,18451,8621,8512,Q Salud humana,725137852,43581,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,si,no,si,si,no,no,no,386793613
2019,18452,8610,8511,Q Salud humana,319027106,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,no,no,no,no,177008860
2019,18453,7820,7491,N3 Obtención y suministro de personal,7152682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,7787743
2019,18454,5224,6310,H1 Auxiliares del transporte,2267666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,2317126
2019,18455,6190,6425,J3 Actividades de telecomunicaciones,15871272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,no,no,no,16748345
2019,18457,5629,5529,I2 Expendio de alimentos,34345823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,22906414
2019,18458,9200,9242,"R  Actividades creativas, artísticas y de entretenim",7578084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,si,no,no,no,6028845
2019,18459,7830,7491,N3 Obtención y suministro de personal,10737400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,no,no,no,11837000
2019,18460,7830,7491,N3 Obtención y suministro de personal,12806648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,13301647
2019,18461,5612,5523,I2 Expendio de alimentos,9039701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,no,no,si,no,7075347
2019,18462,8010,7492,N3 Obtención y suministro de personal,3208831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,3182431
2019,18463,8610,8511,Q Salud humana,88176545,74575,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,si,si,si,si,si,no,no,46276924
2019,18464,5511,5511,I1 Alojamiento,41110496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,si,no,no,no,40321588
2019,18465,5224,6310,H1 Auxiliares del transporte,15426839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,si,si,si,si,15963843
2019,18466,5210,6320,H1 Auxiliares del transporte,37482917,137778,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,si,si,si,si,no,si,no,37444430
2019,18467,5222,6332,H1 Auxiliares del transporte,114874891,125000,29740,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,si,si,si,si,si,si,no,231687538
2019,18468,5222,6332,H1 Auxiliares del transporte,13940959,68867,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,no,si,no,no,no,no,no,23202418
2019,18469,5222,6332,H1 Auxiliares del transporte,5451635,4392,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,si,si,si,si,no,no,no,4119205
2019,18470,8610,8511,Q Salud humana,66553213,7228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,si,no,si,no,no,no,no,52034995
2019,18471,5223,6333,H1 Auxiliares del transporte,19076378,51341,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,si,no,si,no,no,no,no,23232831
2019,18474,5222,6332,H1 Auxiliares del transporte,36349725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,si,si,si,si,25610869
2019,18476,5222,6332,H1 Auxiliares del transporte,3876242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,si,no,no,3436200
2019,18477,5320,6412,H2 Postales y correos,36155436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,si,no,no,no,31738874
2019,18478,6201,7220,J4 Inform y serv de información,10500526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,no,no,no,7031861
2019,18479,9200,9242,"R  Actividades creativas, artísticas y de entretenim",15720510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,16471076
2019,18480,7820,7491,N3 Obtención y suministro de personal,10453397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,no,no,no,no,10470245
2019,18481,9511,7250,S Otros Servicios,22409881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,no,no,no,20939854
2019,18482,5221,6331,H1 Auxiliares del transporte,21675012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,no,si,si,no,si,no,70366921
2019,18483,5222,6332,H1 Auxiliares del transporte,204983109,242291,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,si,si,si,si,no,no,no,246713119
2019,18484,8010,7492,N3 Obtención y suministro de personal,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,100979
2019,18485,5511,5511,I1 Alojamiento,976472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,no,si,no,669437
2019,18486,5221,6331,H1 Auxiliares del transporte,5164785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,4620721
2019,18490,6201,7220,J4 Inform y serv de información,5626948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,no,no,no,no,6838160
2019,18491,9007,9214,S Otros Servicios,40546478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,26908430
2019,18492,9200,9242,"R  Actividades creativas, artísticas y de entretenim",1504532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,no,no,no,1317959
2019,18496,5611,5521,I2 Expendio de alimentos,3809069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,4724111
2019,18497,7110,7421,"M1 Actividades profesionales, científicas",6920806,288,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,no,no,si,no,no,no,no,4444389
2019,18498,7820,7491,N3 Obtención y suministro de personal,29649844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,si,no,no,no,25677311
2019,18499,6110,6421,J3 Actividades de telecomunicaciones,11771930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,6758821
2019,18500,7820,7491,N3 Obtención y suministro de personal,3609406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,si,no,no,no,4346369
2019,18501,9200,9242,"R  Actividades creativas, artísticas y de entretenim",66758415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,si,no,no,no,43869936
2019,18502,5629,5529,I2 Expendio de alimentos,24758793,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,no,no,no,no,no,19077116
2019,18503,5611,5521,I2 Expendio de alimentos,2064005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,1504743
2019,18505,5611,5521,I2 Expendio de alimentos,9028408,0,23630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,si,si,no,6788871
2019,18506,5229,6390,H1 Auxiliares del transporte,6331736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,no,no,no,no,7979841
2019,18508,8020,7492,N3 Obtención y suministro de personal,2248109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,2822976
2019,18510,5511,5511,I1 Alojamiento,1350629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,no,no,si,no,no,1424516
2019,18511,7911,6340,N2 Agencias de viajes,5878916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,no,no,no,5423904
2019,18512,8610,8511,Q Salud humana,54139216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,no,no,no,no,45480090
2019,18513,5210,6320,H1 Auxiliares del transporte,17267401,345299,6551,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,si,si,si,no,no,si,no,16949398
2019,18514,7830,7491,N3 Obtención y suministro de personal,2989359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,3071213
2019,18515,5229,6390,H1 Auxiliares del transporte,12604311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,si,si,si,no,18371174
2019,18516,5224,6310,H1 Auxiliares del transporte,463964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,no,no,no,1054990
2019,18517,6130,6424,J3 Actividades de telecomunicaciones,3357601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,si,no,no,no,2693173
2019,18518,7820,7491,N3 Obtención y suministro de personal,2300691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,2738813
2019,18519,8121,7493,N3 Obtención y suministro de personal,5003931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,no,no,si,no,4571685
2019,18520,9200,9242,"R  Actividades creativas, artísticas y de entretenim",105255663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,no,no,no,107575288
2019,18521,5629,5529,I2 Expendio de alimentos,23030128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,no,no,no,16869684
2019,18522,7110,7421,"M1 Actividades profesionales, científicas",3915831,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,si,no,no,no,2558912
2019,18523,9200,9242,"R  Actividades creativas, artísticas y de entretenim",41839785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,36810782
2019,18524,5511,5511,I1 Alojamiento,863179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,no,no,no,916418
2019,18525,9200,9242,"R  Actividades creativas, artísticas y de entretenim",3472294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,2391626
2019,18526,9603,9303,S Otros Servicios,5988416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,4679776
2019,18527,9200,9242,"R  Actividades creativas, artísticas y de entretenim",195012181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,no,no,no,112037442
2019,18528,9200,9242,"R  Actividades creativas, artísticas y de entretenim",8477498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,si,no,no,no,8463636
2019,18529,7010,7414,"M1 Actividades profesionales, científicas",13256879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,no,no,no,14314775
2019,18531,8010,7492,N3 Obtención y suministro de personal,2428692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,no,si,si,no,no,no,2753126
2019,18532,6010,6423,J2 Prog y trans de radio y televisión,10661533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,7624985
2019,18533,9200,9242,"R  Actividades creativas, artísticas y de entretenim",38342787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,no,no,no,no,no,22625765
