id_empresa,anio_inicio,periodo,id_sector_general,total_ingresos,personal_remunerado,gasto_remuneracion_personal,gasto_personal_total,personal_mujeres,personal_hombres,personal_ocupado,imp_ind_com,imp_otros,gasto_servicios_publicos,gasto_energia_electrica,gasto_gas_natural
18648,2011,2022,M1,934710,27,909489,909489,6,21,27,6216,7600,313,985,1
18649,2000,2022,M1,10470064,35,1284907,1320132,14,23,37,21458,444820,27,1641,100
18650,2013,2022,M1,10886087,17,1295063,1299402,6,11,17,3537,0,2081,6845,630
18651,2007,2022,M1,4870962,20,1748522,1843439,15,5,20,46448,32661,2094,9295,42
18652,2014,2022,M1,16369040,35,4833854,4833854,13,22,35,105110,1566118,0,19152,0
18653,2013,2022,M1,5843092,45,3622442,3955027,22,23,45,56768,22337,0,33584,0
18654,2007,2022,M1,4797573,33,1868982,1868982,13,20,33,47965,48300,10269,31306,2034
19808,0,2022,M1,0,0,0,0,0,0,0,0,0,0,0,0
19436,2007,2022,M1,39628580,86,5066489,5114632,40,48,88,422261,234051,2645,22278,0
19437,2012,2022,M1,21453715,79,15845643,16049899,46,33,79,181664,144503,0,45119,0
19439,2009,2022,M1,727702,14,460058,460058,8,6,14,4118,4884,330,2900,0
18655,2003,2022,M1,14286947,44,1516334,1563509,26,22,48,151640,197977,41476,99875,2202
18657,2011,2022,M2,111479238,419,38795354,41463798,223,196,419,442951,196274,1755,60038,0
19440,2014,2022,M2,33055119,161,12042998,13428008,67,94,161,329067,2805545,351,32233,0
18658,2006,2022,M2,1977082,14,937348,1244285,8,6,14,2798,8808,0,3265,0
18659,2000,2022,M2,10806810,24,2360097,2389472,18,6,24,106410,64749,1905,14209,0
18660,2006,2022,M2,4497999,39,2080805,2080805,26,14,40,44846,19709,1250,3990,53
18661,2000,2022,M2,6704666,19,1245731,1631426,11,8,19,74293,31604,306,1294,41
18662,2015,2022,M2,17334917,62,9435988,10784944,34,28,62,132281,74897,2265,153748,0
18663,2003,2022,M2,3283543,4,239641,248582,2,3,5,32263,15013,0,736,0
18664,2006,2022,N3,5005794,195,3722762,3975853,57,138,195,212893,102576,589,1560,100
19443,1999,2022,N3,8705722,303,9087354,9300373,62,241,303,458,60248,1595,6277,0
19444,2011,2022,N3,3273173,134,2913216,3112036,14,120,134,31501,5448,523,2606,260
18665,2012,2022,N3,116627297,671,75977747,80647716,319,352,671,936974,391526,53626,0,0
19445,1993,2022,N3,2291412,19,603231,648071,8,11,19,22649,15891,1558,2403,0
19446,1993,2022,M1,3452255,77,2903252,3004129,38,39,77,21977,1580,0,0,0
19447,2009,2022,M2,26673727,27,9688416,10064805,21,11,32,67305,3011404,115000,121000,0
19448,2011,2022,H1,3504550,90,2073732,2554282,0,90,90,0,0,0,966,0
19449,2012,2022,N2,58179557,80,5563557,6249886,69,61,130,700237,309088,4446,60023,0
18668,2009,2022,N4,16158583,65,1931969,2560862,23,42,65,168075,73094,2983,90252,0
19450,2014,2022,N4,2373853,63,1919503,2212673,36,27,63,23950,7553,0,3616,0
19451,1975,2022,J1,492588845,563,27299561,28855078,445,258,703,2306772,4273098,562063,14370554,8614
19452,2011,2022,N3,5604530,153,4859744,4859744,95,58,153,54227,0,1623,7725,1677
19454,1977,2022,Q,13387681,366,800445,800445,291,75,366,7257,40903,79,6756,3
18669,2008,2022,Q,16999496,45,1197768,1197768,32,13,45,445,2824,3795,199993,168
18670,2010,2022,Q,6078998,7,478105,478105,35,9,44,66106,21969,3960,15097,65
18671,2003,2022,R,3243553,41,1198633,1219084,25,16,41,98,5735,8149,100426,0
18672,1981,2022,R,5137451,18,802035,802035,6,12,18,17661,302526,0,0,0
18673,2013,2022,S,17005121,15,2098364,2333968,5,10,15,294404,105334,683,0,0
18674,2012,2022,S,131316969,28,2345571,2472729,15,13,28,100581,1453631,4397,17762,0
18675,2003,2022,R,3931642,35,749089,796336,24,12,36,0,963,15364,269993,173
18676,2017,2022,I1,3639273,13,258809,321246,11,18,29,58326,70089,73074,64554,51654
18677,1989,2022,LN1,13348757,56,2077950,2178922,29,27,56,47025,409116,286352,763009,3045
19455,2018,2022,J4,44000889,80,14929140,14929140,45,35,80,389297,455290,416123,208061,0
18678,2016,2022,J2,50531017,114,9699588,9794130,63,51,114,143480,396760,3341,102328,0
18679,2014,2022,LN1,197963276,301,23504053,25334083,148,156,304,2308063,1491655,550309,3275500,0
18680,2002,2022,J1,10489976,7,882187,1408187,5,3,8,91466,534743,17314,2660,0
18681,2012,2022,LN1,22565015,72,3581705,4123478,33,42,75,156848,24055,316722,2126274,0
18682,2003,2022,LN1,7102966,17,815309,815309,11,7,18,50412,29836,91313,283294,3457
18683,2007,2022,LN1,19571046,145,5608878,5847198,59,86,145,127987,17829,755780,905637,0
18684,1999,2022,H1,128749563,57,4674721,4762545,31,26,57,181653,307298,3909,12473,0
18685,1992,2022,H1,103679211,41,2869311,2928975,31,10,41,168020,789889,1182,11191,0
18686,1993,2022,H1,36303865,27,1814247,3090098,18,9,27,24484,596097,1930,8934,0
18687,2012,2022,H1,48872270,117,3244779,3337599,50,133,183,417908,271742,1209,21172,0
18688,2005,2022,H1,38604292,24,1358752,1533803,12,12,24,86587,21541,2652,7723,0
18689,0,2022,H1,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
19341,1989,2022,H1,2176270,17,603100,603100,10,7,17,3273,29454,86857,86857,0
18690,1997,2022,H1,18246592,95,6934734,7590916,54,41,95,203458,80600,11501,5751,5751
18691,2010,2022,H1,8947892,44,1941988,2009919,14,45,59,86324,339788,14039,76111,0
18692,2007,2022,H1,8368985,95,2639657,2988264,61,34,95,79682,691202,7591,16344,374
18694,2005,2022,H1,9820002,55,2882281,3092490,20,35,55,65857,974,408,17024,0
18696,2007,2022,H1,5027750,67,3365102,3670522,43,24,67,48021,32184,0,65351,0
18697,2005,2022,H2,4076931,36,962009,1187061,15,21,36,39252,13208,0,0,0
18698,2015,2022,I2,77311470,413,12613245,13396650,233,237,470,1132923,336835,230824,1260897,548109
18699,2012,2022,I2,20826998,201,4647849,4835207,95,106,201,332327,440895,112345,100909,369576
18700,2015,2022,I2,25455642,335,6410546,6878032,116,220,336,408752,11875,103986,633013,327169
18701,2015,2022,I2,9492574,96,2014995,2144428,50,46,96,81438,0,50875,203791,138360
18702,2011,2022,I2,3211940,28,542056,575693,17,11,28,15442,11713,12578,123212,0
18703,2012,2022,I2,18305861,118,2655277,2793412,45,73,118,320667,488508,33931,142550,69573
18704,0,2022,I2,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
18705,0,2022,I2,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
18706,2014,2022,I2,3133963,14,431374,465238,8,7,15,45245,13441,7347,88781,0
18707,2014,2022,I2,1703805,14,356336,370812,5,9,14,27471,6203,6503,60789,39904
18709,2012,2022,I2,5667978,12,393109,401068,11,1,12,61321,207210,7949,34540,18679
18710,2005,2022,I2,3529658,38,1083589,1231239,31,16,47,45361,11628,19971,67602,43156
18711,2011,2022,I2,5602883,22,712259,732493,24,22,46,29001,2055,73702,61001,68169
18712,2010,2022,S,5745427,6,204850,233898,4,2,6,34288,36679,3979,108606,1271
18713,2014,2022,J0,67434,12,857605,1003575,7,5,12,2438,11967,857,3006,0
18714,2012,2022,J0,2888097,7,195215,212469,3,4,7,12233,0,0,0,0
18715,2007,2022,J0,2584310,12,620894,620894,7,5,12,12871,11528,1422,4140,227
18716,2010,2022,J0,3577833,29,968426,968426,22,10,32,39650,1456,1276,1268,199
18719,1980,2022,J0,1196646,13,647310,653360,4,9,13,5132,55281,0,9697,0
18720,2012,2022,J0,9271438,51,1462210,1462210,23,30,53,5647,8970,9578,17960,467
18721,2013,2022,J3,28280956,586,25029440,25437436,287,299,586,272146,135981,340000,13887,0
19456,2015,2022,J3,73457404,44,5995630,6932491,26,32,58,971476,2109300,7154,215220,36
18722,2008,2022,J3,4003928,8,196029,208683,5,3,8,11852,15871,9810,11857,57
18724,2011,2022,J3,1869334,8,789220,806467,4,4,8,17065,11615,0,692,0
18725,2012,2022,J4,14393323,37,3290346,3293002,37,0,37,101037,1,229,3589,0
18726,1996,2022,J4,12518853,66,5006134,5006134,25,41,66,101356,105402,1570,27638,0
18727,2004,2022,J4,16830525,67,4787880,5832147,27,40,67,72335,76,327,4336,0
18728,2010,2022,J4,6038427,11,1357091,1357091,6,5,11,8805,10038,0,13799,0
18729,2004,2022,J4,7453797,27,1892412,1925728,16,11,27,72653,26324,302,5076,0
18730,2012,2022,N4,9722788,16,2635648,2690527,11,5,16,90369,40014,0,197,0
18731,2009,2022,J4,6683642,52,4844953,4844953,26,26,52,47759,0,0,0,0
18732,1994,2022,J4,14826669,24,3659193,3660384,7,17,24,382715,30791,1394,6975,0
18733,2005,2022,J4,17914448,85,4978270,6310677,18,67,85,62992,246108,3940,14899,15
18734,2009,2022,J4,14080356,40,5869874,5871280,17,23,40,136016,35742,0,0,0
18735,2014,2022,J4,13559080,32,3157358,3592840,8,24,32,122275,44424,0,0,0
18736,2011,2022,J4,6756614,19,1459596,1609631,7,12,19,21805,5883,1058,1386,0
18737,2009,2022,J4,7879964,41,3887856,3887856,15,26,41,72009,41950,2246,2525,0
18738,2013,2022,J4,5892895,37,4420240,4466901,11,26,37,12,201099,710,4833,0
18739,2016,2022,J4,20034251,93,8504746,8707231,35,58,93,55393,121651,0,6726,0
18740,2010,2022,J4,7255982,23,1245389,1290751,23,0,23,41197,37533,1832,19476,46
18741,2007,2022,J4,4315179,23,2237272,2604704,12,12,24,30955,28936,272,9224,0
18742,2008,2022,J4,16693205,204,16158301,16232747,64,141,205,163692,0,0,5103,0
18743,2008,2022,J4,11354192,49,3648441,3986272,25,35,60,116797,0,0,10606,0
18744,2008,2022,N4,9583053,17,564802,2874721,12,8,20,84662,24266,2154,3883,102
18745,2009,2022,J4,5705943,25,1859758,2016923,15,10,25,22544,0,0,143,0
18746,2002,2022,J4,12792969,30,2422835,2873380,11,19,30,108002,0,539,2122,0
18748,1985,2022,J3,9165800,21,962151,1016173,10,12,22,82436,9143,2376,11573,802
18749,2011,2022,J4,8597512,61,4397167,4442420,16,45,61,76844,34230,728,7439,0
18750,2009,2022,J4,18254604,162,9708207,9757571,53,109,162,115450,69311,0,6735,0
18751,2002,2022,J4,95064475,480,77450362,77450362,158,322,480,3226,337503,2875,109108,0
18752,2009,2022,J4,10783585,46,6531154,6546598,18,28,46,74437,51075,657,6745,0
18753,2013,2022,J4,3915318,12,2725421,2726795,3,9,12,0,0,43,0,0
18754,1998,2022,J4,4489111,19,1321071,1420031,8,14,22,0,5932,0,8486,0
18755,0,2022,J4,6480836,133,3797179,3819808,57,76,133,56818,524,0,0,0
18756,2013,2022,J4,2638875,32,2002763,2002763,9,26,35,18329,13623,2271,11361,128
18757,2011,2022,LN1,9164294,50,4876206,5034254,35,15,50,59782,55010,83,667,0
18759,2005,2022,LN1,14921134,102,5073603,5164380,57,45,102,149085,1514992,269,27184,0
18760,2005,2022,LN1,16500941,101,5093556,5594182,56,45,101,158861,68416,0,4462,0
18761,1989,2022,LN1,4306013,14,633066,673148,7,7,14,40523,407802,6675,29993,0
18762,2006,2022,LN1,1730732,0,0,0,0,0,0,19521,166816,0,0,0
18763,2013,2022,M1,178838094,139,8141520,59918032,70,75,145,637054,95906,6078,162336,0
18764,1964,2022,M1,34962843,63,9349384,13035190,42,29,71,455632,1109700,11374,76027,0
18765,2013,2022,J4,67740838,106,38088971,39775246,43,63,106,517155,272993,806,50286,0
18766,2012,2022,M1,49735349,201,11955851,12356289,47,154,201,211820,123796,5965,13047,291
18767,2011,2022,M1,6913610,39,2148687,2295705,16,23,39,22847,58227,4290,27217,309
19458,2010,2022,M1,2611174,45,2085988,2270391,25,20,45,28020,828,2000,11326,0
18769,2005,2022,M1,12815143,54,7822166,7892714,36,18,54,120987,9391,1443,23117,0
18770,1995,2022,M1,18599462,28,3560390,3617730,20,8,28,147043,52798,830,9356,0
18772,2009,2022,J2,64489579,63,13118509,13297900,41,29,70,614421,14404,0,0,0
18773,2011,2022,M1,8319673,31,2056002,2285051,29,22,51,43508,0,2378,44874,0
18774,2005,2022,M1,8115175,25,2294112,2372112,20,5,25,23674,36143,0,15366,0
18775,1986,2022,M1,12300020,43,5994828,6130839,24,19,43,89689,56263,1511,19247,0
18776,2012,2022,M1,7119029,11,2625122,3167395,6,5,11,33490,42481,1227,3361,0
18777,2012,2022,M1,27632057,84,15833050,16573254,46,38,84,244916,218875,3007,7134,0
18778,2008,2022,M1,10627497,21,3234965,4035430,13,8,21,156319,64963,875,6531,0
18779,2007,2022,M1,14959211,24,10621243,10621243,7,17,24,73329,48134,0,0,0
18780,2000,2022,M1,19841988,65,7392616,7396619,46,19,65,97024,4835,741,12910,0
18781,1987,2022,M1,7483073,15,456303,461896,8,9,17,22297,331655,1976,11716,899
18782,2009,2022,M1,15099881,30,3361444,3676621,16,16,32,163733,57772,978,16136,0
18783,2011,2022,M1,5948647,47,1990796,2050364,31,18,49,52223,42870,2056,9073,0
18784,1979,2022,M1,2566360,43,1230905,1271484,28,15,43,25603,9936,20142,12478,410
18785,2004,2022,M1,14393528,53,7069107,8629316,33,20,53,123877,73758,2988,16014,0
18786,2012,2022,M1,21758000,297,13887467,14265467,81,216,297,0,0,251,123,0
18787,2008,2022,M1,11510053,41,9630749,9630749,34,7,41,0,54735,0,0,0
18788,2010,2022,M1,10365407,87,5218531,5348320,42,45,87,32902,84878,13904,4637,0
18789,2013,2022,M1,3389240,4,2147660,2162120,2,2,4,33753,0,0,0,0
18790,1995,2022,M1,2032583,4,882598,890985,0,6,6,16716,14276,1404,6970,203
18791,2012,2022,M1,10681307,40,4323672,4339223,23,17,40,92680,3075,2557,13438,42310
18792,2011,2022,M1,4541409,24,1924562,1930405,9,15,24,58509,273633,0,0,0
18793,2006,2022,M1,5354030,34,3431995,3431995,20,16,36,53565,28195,1919,29895,536
18794,1997,2022,M1,1358318,14,748884,763915,9,6,15,12254,7665,895,10028,0
18796,2005,2022,M1,4634322,20,448618,483769,11,11,22,2382,7935,12300,22808,0
18797,2008,2022,M1,7742358,55,4149960,4153569,17,38,55,52832,40974,0,0,0
18798,2005,2022,M1,6971534,17,4444758,4481398,9,8,17,6587,5035,1073,24383,0
18800,2010,2022,M1,6962594,26,2742451,3013754,10,16,26,44938,35601,603,13757,0
18801,2008,2022,M1,9724167,24,4859722,5208290,4,20,24,41672,33544,0,0,0
18802,2011,2022,M1,15680613,121,12617036,12642790,68,62,130,137368,445,0,2975,0
18803,1984,2022,M1,1689522,5,462607,475199,4,1,5,14723,828,106,2483,0
18804,1999,2022,M1,7960757,45,3900100,3910392,17,28,45,69145,150,3347,17717,0
18805,2006,2022,M1,9961000,82,2852698,2852698,52,30,82,3600,141,6800,180800,567
18806,2004,2022,M1,693699,9,222897,239500,6,7,13,4205,3313,1483,8336,0
18807,2005,2022,M1,14786150,357,7794552,8768480,262,105,367,124001,204768,6460,40677,171
18808,2013,2022,M1,7244588,11,1221880,1221880,7,5,12,66995,26587,0,0,0
18809,2009,2022,M1,4641169,22,1706350,1723297,16,7,23,46022,34173,1511,8147,141
18810,2006,2022,M1,7032689,23,3233911,3842255,12,11,23,62184,0,1175,5886,0
18811,2006,2022,M1,6476967,10,2968013,3022727,5,5,10,59534,134738,825,18164,0
18812,2006,2022,M1,3632877,28,953015,971712,7,21,28,18966,18245,786,43562,63
18813,2006,2022,M1,4422260,59,1366172,1481978,28,31,59,40116,80310,6532,75462,0
18814,2004,2022,M1,4876199,17,662080,930482,5,12,17,29853,30407,400,5845,0
18815,2010,2022,M1,5069921,54,2719628,2910719,23,46,69,46800,25658,441,6468,0
18816,2005,2022,M1,3094322,30,1628414,1632346,20,10,30,11835,13988,645,9993,0
18817,1995,2022,M1,4065147,13,1376657,1376657,10,3,13,0,0,0,0,0
20267,2012,2022,M1,12030914,106,11801227,11838659,46,60,106,52096,56160,3328,6567,0
18819,1995,2022,M1,8218053,72,2943092,3050797,62,10,72,70673,59960,7372,134057,0
18820,2005,2022,M1,4537154,30,2298678,2330539,11,19,30,39374,1082,725,19345,0
18821,2005,2022,M1,6958841,67,3800000,4404422,12,55,67,0,82814,0,0,0
18822,2008,2022,M2,28191191,108,11238204,11246187,59,49,108,130777,100014,1853,8727,0
18824,1998,2022,M1,7716379,90,3453611,3453611,55,36,91,158220,44438,3993,16650,0
18825,2008,2022,M1,197623,2,466758,466758,0,2,2,123,61899,0,0,0
19459,2004,2022,M1,1069737,1,178705,178720,0,1,1,1837,2372,0,0,0
20644,2003,2022,M1,3489167,22,1921092,2249935,18,4,22,34284,15317,1312,8206,0
18827,2005,2022,M1,6745736,38,4332505,4474115,18,20,38,58460,8140,0,0,0
19460,2000,2022,M1,27435033,590,18139513,18139513,135,455,590,178894,165336,5733,55107,772
18829,1988,2022,M1,9805438,110,6660435,6749169,71,43,114,81571,42631,663,7770,19
18830,2012,2022,M1,3846712,22,2130020,2214727,20,2,22,30209,17813,298,3465,0
18831,2004,2022,M1,2294338,24,1413118,1494306,15,9,24,21907,0,0,8793,0
18832,1993,2022,M1,1061520,8,521907,583367,4,6,10,9798,17650,2674,19662,0
18833,1976,2022,M1,6136568,30,3596007,3790810,15,15,30,7743,30977,0,8787,0
18834,2010,2022,M1,6258777,58,2781278,2926243,39,19,58,52853,22646,0,0,0
18835,2010,2022,LN1,7319732,54,5996591,6277882,36,18,54,44351,95409,860,19806,0
19461,2009,2022,M1,2458752,8,574486,674362,6,2,8,23104,3591,370,932,0
18837,2001,2022,M1,4573305,37,2699181,2722180,25,12,37,38338,12134,766,18573,0
18839,2002,2022,M1,2781889,13,1776455,1783915,7,9,16,21342,21029,6632,15035,0
19462,2015,2022,M1,2216060,8,1169467,1291125,3,5,8,18805,10885,0,6541,0
18840,2003,2022,M2,7893801,10,674714,677018,5,5,10,76660,34466,7418,2828,0
18841,2010,2022,M2,4024976,13,1091703,1107384,9,4,13,35793,20786,272,23918,0
18842,2007,2022,M2,2114655,9,2212940,2212940,4,5,9,15154,0,12221,0,0
19464,2007,2022,M2,3542720,2,91326,93680,3,5,8,29275,13008,0,0,0
18844,2011,2022,M1,5837815,43,3009868,3376716,31,12,43,46040,25693,1101,4978,0
18845,1995,2022,J1,5676945,23,1074951,1245593,18,5,23,22868,14963,647,7462,0
18847,2001,2022,LN1,17966840,60,1683513,1858951,7,61,68,202924,0,13722,38687,0
19342,2011,2022,LN1,15654921,18,2826231,2878192,8,10,18,197796,64499,1701,9033,0
18849,2001,2022,LN1,9303446,21,1176953,1209351,10,12,22,91147,50555,2122,10171,0
18850,2013,2022,LN1,10370151,21,1063964,1092918,10,12,22,115681,347513,5290,23967,0
18851,2009,2022,M1,27356608,113,6703202,6703202,36,77,113,20000,200734,26500,18576,140
19466,2005,2022,LN1,5296753,21,549171,575445,4,17,21,21244,12007,7245,7212,3694
19467,2007,2022,LN1,3549326,44,888637,943704,7,38,45,32135,24883,5474,16201,1049
18852,2006,2022,N2,13681376,20,1077931,1238679,14,6,20,1415,53627,72,500,0
18853,2013,2022,N2,21784969,28,1673690,1717542,19,9,28,182454,109193,2157,14448,0
18854,2011,2022,N3,15917852,61,9258076,9568666,42,19,61,149056,105570,244,11720,0
18855,2000,2022,N3,6696417,72,2243124,2270313,67,19,86,89522,5819,3550,5020,0
18856,2004,2022,N3,3008699,58,1116735,1202863,45,13,58,2984,7299,3403,24874,0
19468,2009,2022,N3,509917,126,2366437,2423878,107,19,126,4930,2829,1053,1106,20
18859,2011,2022,S,1952869,8,482303,486390,7,3,10,38592,10067,1071,13359,0
18860,2006,2022,LN1,8008373,38,2949331,2949331,24,14,38,77362,2,3827,18642,0
18862,2012,2022,N4,8287398,17,489904,489904,2,16,18,71639,0,0,0,0
18863,2013,2022,N4,4314943,428,4208848,4452799,228,200,428,1341,14491,21000,1780,0
18864,2010,2022,J4,16075524,63,5220502,5427760,38,25,63,104334,51963,776,1673,0
20268,2011,2022,J4,4014002,37,2104500,2115143,12,25,37,33858,20502,116,3798,0
18865,2012,2022,P,27335952,99,4919051,4919051,97,55,152,348096,138637,6861,35637,0
19809,2011,2022,P,1228921,11,548896,548896,7,4,11,13984,4854,1188,4192,0
18867,2003,2022,Q,154307407,348,15761961,16180368,752,304,1056,19,1560,150271,3216254,92251
18869,2009,2022,Q,33560899,167,7516339,7636123,115,52,167,142053,732525,32925,171725,583
18870,2019,2022,Q,8707622,147,349000,349000,63,84,147,0,795455,20935,1755727,0
18871,1995,2022,Q,32609040,80,6822880,6854258,58,24,82,109361,102306,2212,8205,0
18873,2001,2022,Q,26367671,190,5867484,7963412,135,55,190,5665,661,7090,24671,0
18874,2005,2022,Q,32076567,77,4796102,4828725,26,51,77,40172,610876,67838,30199,0
18876,2009,2022,Q,15281053,12,1084119,1090387,5,7,12,162345,67586,330,5495,0
18877,2010,2022,Q,34451653,133,6087794,6098498,91,42,133,271386,522812,24650,81389,0
18878,2006,2022,Q,9591508,84,2891996,3013126,77,7,84,102672,237,10511,96389,0
18879,2003,2022,Q,6974967,24,827499,846590,19,5,24,21714,6216,0,0,0
18881,2000,2022,Q,11945341,51,4451059,4525424,48,3,51,101529,33106,13739,25115,0
18882,2013,2022,Q,29192582,500,20206406,20354901,357,143,500,261051,225880,536,4664,0
18883,2006,2022,Q,12451808,47,3371793,3567781,37,10,47,137905,250860,19462,115344,6766
18884,1997,2022,Q,20626479,67,1985018,2051243,62,5,67,221039,85268,8045,20220,0
18885,2010,2022,Q,3900655,64,1781306,1781306,47,18,65,0,10808,13750,52709,0
18886,2003,2022,Q,3470074,39,2270221,2301510,29,10,39,0,0,0,0,0
18887,2008,2022,Q,6619421,75,2561076,2841381,67,8,75,1839,303518,6840,20831,343
18888,1987,2022,Q,13243622,74,3210112,3316128,63,11,74,119604,0,4157,34316,0
18889,1996,2022,Q,7090267,73,1923550,1997863,61,12,73,7901,7613,17572,39106,0
18890,2007,2022,Q,8378287,19,564003,573319,14,6,20,52262,42375,9068,8320,0
18891,2009,2022,Q,2137960,28,587892,667871,29,0,29,18272,13505,269,5014,152
18892,2015,2022,Q,4181776,72,3897995,3901368,34,38,72,0,52181,407,2070,0
19469,0,2022,Q,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
18893,2007,2022,Q,9101375,56,1870531,1945492,39,17,56,30558,169914,19886,395607,429
18894,1996,2022,Q,3816429,76,3414371,3489107,75,3,78,36210,112021,2071,6442,0
18895,2008,2022,Q,6495214,90,2158742,2271228,55,40,95,25048,102811,10302,18331,0
20645,1994,2022,Q,3102000,27,1331964,1350085,21,6,27,34986,12958,5223,13799,423
18897,2007,2022,Q,1516981,13,844800,844800,12,4,16,14545,44873,1491,11329,0
18898,1993,2022,Q,6389930,130,3189021,3341574,110,20,130,191,76845,67694,74558,54089
18899,2002,2022,I2,5026744,48,696878,709053,25,25,50,87307,153808,16933,70934,16213
18900,1984,2022,R,1697378,14,255455,276473,8,8,16,18856,101231,2036,2260,0
18901,1956,2022,R,19332641,48,3209790,3426924,45,62,107,205739,234,159380,527872,341826
18902,2007,2022,R,6258167,49,1210000,1374000,38,11,49,744,24046,10761,273886,0
18904,2007,2022,R,5377882,20,455005,510888,15,9,24,2515,647506,4744,147937,0
18907,2008,2022,R,5384775,12,380945,397924,8,7,15,0,3086,0,0,0
18908,2006,2022,R,6032150,40,1224748,1333847,33,7,40,0,6300,8637,242382,0
18909,2005,2022,R,4841296,53,1377446,1464825,35,18,53,0,64791,12559,95097,1325
18912,2011,2022,R,1123884,87,657575,739556,52,35,87,10891,47008,609,202,115
18913,2012,2022,S,6671342,29,647172,703586,14,16,30,78455,66136,19334,32198,2979
18914,2012,2022,S,1264813,31,629444,690775,24,7,31,14064,15197,10830,78803,29226
18915,2007,2022,S,14413359,87,4192228,4418896,49,40,89,144168,55638,7176,35461,573
19810,2003,2022,H1,19073671,33,3035977,3588371,17,16,33,158255,283470,2796,8184,0
19811,2020,2022,H1,11881333,47,5759874,5792882,33,14,47,132511,837822,0,0,0
19812,2000,2022,J4,2502563,20,855781,855781,10,10,20,17816,17777,1536,6427,108
19813,2002,2022,J0,190084,7,649277,649277,5,2,7,790,7975,0,0,0
19815,2001,2022,J4,47747728,147,9439191,9476134,92,100,192,238104,251636,0,76688,0
19817,1991,2022,LN1,9445134,14,873595,904393,5,9,14,85342,961034,1325,2383,3563
19818,1992,2022,LN1,9435066,241,5734341,6021314,116,125,241,55198,47937,916,6810,533
19819,2001,2022,LN1,23694628,48,1443935,4669919,10,38,48,269644,22478,5846,12813,0
20269,2004,2022,LN1,3027568,90,1857391,1857391,73,17,90,3909,3095,1451,3683,0
19820,2005,2022,LN1,46864800,167,13406528,13469783,62,106,168,935939,1568000,420,27537,0
19821,2012,2022,LN1,2591744,77,1846739,2072511,55,24,79,25998,14030,4653,9812,982
19822,2006,2022,LN1,20165369,5,455768,455768,6,3,9,105043,1012267,15672,18262,0
19823,1990,2022,LN1,807111,7,205694,215856,6,1,7,12193,116807,0,0,0
19824,2004,2022,LN1,5648714,17,626241,679462,14,3,17,78477,16348,0,4760,0
19825,1989,2022,LN1,8367868,25,1292175,1292175,6,19,25,0,0,1018,275539,194
20646,2005,2022,LN1,3220024,10,482173,482173,5,5,10,32032,390942,487,3958,282
20647,1976,2022,LN1,3079323,29,1040368,1172623,15,14,29,34529,163707,6733,10399,175
19826,1976,2022,M1,15579802,99,5611723,5666948,44,55,99,17365,0,1363,5652,537
19827,1978,2022,M1,10730379,5,766500,766500,3,2,5,221453,339110,9663,24467,12150
19828,2009,2022,M1,13650555,26,3194697,4747836,13,13,26,124069,1489033,1831,1204,192
19829,2015,2022,M1,27314418,346,15927222,17075261,149,200,349,3600,0,6396,173989,0
20270,2010,2022,M1,4999667,15,2266368,2428867,9,6,15,23937,20026,0,2775,0
19830,1999,2022,M1,3958695,66,1668682,1777096,40,26,66,40300,18030,0,0,0
19831,1999,2022,M1,6242007,76,3116738,3254127,46,30,76,51678,17431,6101,20220,1839
19832,2008,2022,M1,3429590,35,2254498,2470670,30,5,35,31748,19476,2849,6537,0
19833,2008,2022,M1,8232560,60,1984164,2193743,42,18,60,74641,432,4758,29775,0
19834,2007,2022,M1,6086760,82,6107682,6107682,32,55,87,20047,35450,1856,5836,66
19835,2008,2022,M1,22431805,108,9623683,9691002,175,146,321,201654,1618523,1730,24277,0
19836,2006,2022,M1,10341330,96,3765018,3951381,44,52,96,103273,114242,8101,66975,0
19837,1979,2022,M2,6010992,10,520813,626493,7,3,10,57815,57683,308,3184,0
20271,2009,2022,M2,3790798,14,1352631,1609173,10,4,14,0,193843,800,5773,0
19838,2011,2022,N3,17399038,505,15779770,16067242,248,257,505,15876,899,0,0,0
19839,2008,2022,N3,3224636,127,2415145,2590903,32,95,127,2924,12151,1533,1751,126
19840,2009,2022,N3,17288488,423,10760259,10967646,145,279,424,9854,24805,2686,18713,133
19841,2008,2022,N3,2511530,87,1965153,2054372,23,64,87,16347,13830,3874,1551,0
19842,0,2022,M2,0,0,0,0,0,0,0,0,0,0,0,0
19843,2009,2022,N3,2424862,67,1453085,1505443,7,60,67,3421,24520,2668,7137,1396
19844,2008,2022,N4,4850283,31,1742828,1742828,22,10,32,46964,41874,1657,10176,0
19845,2011,2022,M1,21018879,197,8655591,11115822,105,92,197,147156,91864,8204,21793,267
19846,2017,2022,N4,24695610,31,952419,1083867,22,10,32,403432,379202,4683,27055,0
20272,2012,2022,H2,9822157,296,5934680,6230108,44,252,296,45854,45356,0,0,0
19847,1971,2022,N4,24075054,143,6768121,6879278,76,71,147,304874,2129111,16505,59536,200
20648,2011,2022,M1,3471606,49,2482072,2645513,30,19,49,27256,7601,919,4985,0
20649,2012,2022,N4,3187790,172,4086908,4134382,79,93,172,2012,20355,430,750,5
