periodo,idnoremp,ciiu4,idact,seccion,gastos_tot,gasprogesamb,actinv1,actinv2,actinv3,actinv4,actinv5,actinv6,actinv7,actinv8,actgast1,actgast2,actgast3,actgast4,actgast5,actgast6,actgast7,actgast8,actgast9
2020,10320,5511,5511,"I1 Alojamiento",1221019,1589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,13204,5511,5511,"I1 Alojamiento",397385,1560,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,10274,5511,5511,"I1 Alojamiento",643778,1558,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,13811,5511,5511,"I1 Alojamiento",1249050,1500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020,15324,5511,5511,"I1 Alojamiento",472482,1500,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
2020,15396,5530,5512,"I1 Alojamiento",1134837,1500,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1
2020,12373,5511,5511,"I1 Alojamiento",2389744,1487,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,13741,5513,5513,"I1 Alojamiento",10802849,1435,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0
2020,17765,5511,5511,"I1 Alojamiento",1381742,1404,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2020,14255,5511,5511,"I1 Alojamiento",1064103,1402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020,11916,5511,5511,"I1 Alojamiento",1841093,1400,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
2020,17989,5511,5511,"I1 Alojamiento",937038,1400,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
2020,10003,5511,5511,"I1 Alojamiento",6722705,1250,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,14860,5511,5511,"I1 Alojamiento",2434975,1215,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,19682,5511,5511,"I1 Alojamiento",2765769,1210,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020,17549,5511,5511,"I1 Alojamiento",765583,1200,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2020,15284,5511,5511,"I1 Alojamiento",18954926,1200,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,17570,5511,5511,"I1 Alojamiento",555094,1175,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2020,18550,5511,5511,"I1 Alojamiento",1543028,1156,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,10264,5511,5511,"I1 Alojamiento",2699106,1143,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,19639,5511,5511,"I1 Alojamiento",960572,1060,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
2020,10333,5511,5511,"I1 Alojamiento",1356834,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2020,14183,5530,5512,"I1 Alojamiento",670855,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2020,19691,5511,5511,"I1 Alojamiento",422659,1000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020,19703,5511,5511,"I1 Alojamiento",917505,1000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2020,13113,5511,5511,"I1 Alojamiento",1398430,952,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2020,14934,5511,5511,"I1 Alojamiento",340424,925,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,10294,5511,5511,"I1 Alojamiento",1551743,880,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,14700,5511,5511,"I1 Alojamiento",3671189,878,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2020,14935,5511,5511,"I1 Alojamiento",1501343,805,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,20103,5511,5511,"I1 Alojamiento",880881,800,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,17909,5511,5511,"I1 Alojamiento",288784,758,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2020,14694,5511,5511,"I1 Alojamiento",9708254,691,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2020,14669,5511,5511,"I1 Alojamiento",1482845,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020,13122,5511,5511,"I1 Alojamiento",3015770,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,18962,5511,5511,"I1 Alojamiento",556385,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,15154,5511,5511,"I1 Alojamiento",873630,509,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2020,19715,5511,5511,"I1 Alojamiento",590502,503,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2020,20047,5511,5511,"I1 Alojamiento",395105,500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,20049,5511,5511,"I1 Alojamiento",25195,500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,19679,5511,5511,"I1 Alojamiento",834559,490,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,13262,5511,5511,"I1 Alojamiento",270469,450,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2020,14670,5511,5511,"I1 Alojamiento",1120258,420,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,14707,5511,5511,"I1 Alojamiento",2141093,420,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2020,17876,5511,5511,"I1 Alojamiento",8455581,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,17997,5511,5511,"I1 Alojamiento",363964,280,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020,13601,5511,5511,"I1 Alojamiento",611895,270,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,10300,5511,5511,"I1 Alojamiento",982941,250,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,14703,5511,5511,"I1 Alojamiento",928132,250,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2020,13629,5530,5512,"I1 Alojamiento",756594,250,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,15334,5511,5511,"I1 Alojamiento",1078679,250,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020,17873,5511,5511,"I1 Alojamiento",4382936,235,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,14854,5511,5511,"I1 Alojamiento",1350108,155,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,19727,5511,5511,"I1 Alojamiento",392947,150,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,14133,5530,5512,"I1 Alojamiento",811875,120,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2020,18965,5511,5511,"I1 Alojamiento",841026,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2020,14933,5511,5511,"I1 Alojamiento",2068115,148,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,12341,5511,5511,"I1 Alojamiento",3607170,96,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020,14570,5511,5511,"I1 Alojamiento",1195409,75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,13643,5511,5511,"I1 Alojamiento",4930194,52,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2020,10002,5511,5511,"I1 Alojamiento",1994902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10004,5511,5511,"I1 Alojamiento",2579126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10123,5511,5511,"I1 Alojamiento",1354468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10171,5530,5512,"I1 Alojamiento",925999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17548,5511,5511,"I1 Alojamiento",515032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10189,5511,5511,"I1 Alojamiento",537775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10207,5511,5511,"I1 Alojamiento",513935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10221,5511,5511,"I1 Alojamiento",1468416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10257,5530,5512,"I1 Alojamiento",847926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10265,5511,5511,"I1 Alojamiento",3621285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10266,5511,5511,"I1 Alojamiento",1062818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10283,5511,5511,"I1 Alojamiento",3018478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17557,5511,5511,"I1 Alojamiento",3208535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17960,5511,5511,"I1 Alojamiento",3354322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19744,5511,5511,"I1 Alojamiento",717743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19745,5511,5511,"I1 Alojamiento",1438561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19749,5511,5511,"I1 Alojamiento",243219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10286,5511,5511,"I1 Alojamiento",554546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10287,5511,5511,"I1 Alojamiento",1190378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10290,5511,5511,"I1 Alojamiento",2560966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10291,5511,5511,"I1 Alojamiento",1538142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10295,5511,5511,"I1 Alojamiento",1910223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10296,5511,5511,"I1 Alojamiento",4501987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10297,5511,5511,"I1 Alojamiento",1457375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10299,5511,5511,"I1 Alojamiento",1913801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10301,5511,5511,"I1 Alojamiento",8882600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10302,5511,5511,"I1 Alojamiento",2147336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10305,5511,5511,"I1 Alojamiento",1311317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10306,5511,5511,"I1 Alojamiento",406351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10310,5511,5511,"I1 Alojamiento",821071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10311,5511,5511,"I1 Alojamiento",2251837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10312,5512,5511,"I1 Alojamiento",3046854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10314,5511,5511,"I1 Alojamiento",588882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10317,5511,5511,"I1 Alojamiento",7673972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10321,5511,5511,"I1 Alojamiento",502312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10325,5511,5511,"I1 Alojamiento",1092635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10326,5512,5511,"I1 Alojamiento",1401809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10329,5511,5511,"I1 Alojamiento",14045225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10332,5511,5511,"I1 Alojamiento",3968748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,15458,5512,5511,"I1 Alojamiento",626201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10587,5511,5511,"I1 Alojamiento",2153265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,10594,5511,5511,"I1 Alojamiento",2992531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,16139,5511,5511,"I1 Alojamiento",669281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11512,5511,5511,"I1 Alojamiento",1035895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11545,5511,5511,"I1 Alojamiento",500954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11559,5530,5512,"I1 Alojamiento",555527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11599,5511,5511,"I1 Alojamiento",1061646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11615,5511,5511,"I1 Alojamiento",568917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11634,5511,5511,"I1 Alojamiento",1018463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11704,5511,5511,"I1 Alojamiento",1117634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11705,5511,5511,"I1 Alojamiento",902905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11706,5511,5511,"I1 Alojamiento",418013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11707,5511,5511,"I1 Alojamiento",934726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11709,5511,5511,"I1 Alojamiento",523853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11710,5511,5511,"I1 Alojamiento",328990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11712,5511,5511,"I1 Alojamiento",514811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11716,5511,5511,"I1 Alojamiento",1111449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11717,5512,5511,"I1 Alojamiento",2622275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19179,5511,5511,"I1 Alojamiento",272705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11914,5511,5511,"I1 Alojamiento",834629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11915,5511,5511,"I1 Alojamiento",1432026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17572,5511,5511,"I1 Alojamiento",542876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18574,5511,5511,"I1 Alojamiento",419270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11918,5511,5511,"I1 Alojamiento",545594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11919,5512,5511,"I1 Alojamiento",652017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11920,5511,5511,"I1 Alojamiento",748818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11921,5511,5511,"I1 Alojamiento",585992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12038,5530,5512,"I1 Alojamiento",651280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12072,5511,5511,"I1 Alojamiento",1116912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12073,5511,5511,"I1 Alojamiento",19108496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12074,5511,5511,"I1 Alojamiento",1841507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12075,5511,5511,"I1 Alojamiento",9366651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12076,5511,5511,"I1 Alojamiento",948749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12149,5530,5512,"I1 Alojamiento",2572273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12216,5511,5511,"I1 Alojamiento",916382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17979,5511,5511,"I1 Alojamiento",1832094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12219,5511,5511,"I1 Alojamiento",1568125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12220,5530,5512,"I1 Alojamiento",687357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12221,5511,5511,"I1 Alojamiento",4659972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12259,5530,5512,"I1 Alojamiento",455329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12347,5511,5511,"I1 Alojamiento",8980635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12348,5511,5511,"I1 Alojamiento",1288633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12350,5511,5511,"I1 Alojamiento",80628019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12358,5511,5511,"I1 Alojamiento",4363876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12359,5511,5511,"I1 Alojamiento",2464758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12363,5511,5511,"I1 Alojamiento",1576810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12364,5511,5511,"I1 Alojamiento",4049076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12365,5511,5511,"I1 Alojamiento",1346386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12367,5511,5511,"I1 Alojamiento",111747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12368,5511,5511,"I1 Alojamiento",1256936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12370,5511,5511,"I1 Alojamiento",770535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12371,5511,5511,"I1 Alojamiento",1081760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12372,5511,5511,"I1 Alojamiento",2195090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12672,5511,5511,"I1 Alojamiento",1592034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12676,5511,5511,"I1 Alojamiento",2387118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12678,5511,5511,"I1 Alojamiento",1928989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12684,5511,5511,"I1 Alojamiento",905900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12713,5511,5511,"I1 Alojamiento",1436049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12714,5511,5511,"I1 Alojamiento",1740271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12721,5511,5511,"I1 Alojamiento",362568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12724,5511,5511,"I1 Alojamiento",5941129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12731,5511,5511,"I1 Alojamiento",9017550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12916,5511,5511,"I1 Alojamiento",8689603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12961,5511,5511,"I1 Alojamiento",3946739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12988,5511,5511,"I1 Alojamiento",1500355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12990,5511,5511,"I1 Alojamiento",2514941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12992,5511,5511,"I1 Alojamiento",2419736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12993,5511,5511,"I1 Alojamiento",3376812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12994,5511,5511,"I1 Alojamiento",2569358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12995,5511,5511,"I1 Alojamiento",1704171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13059,5511,5511,"I1 Alojamiento",988596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13063,5511,5511,"I1 Alojamiento",4884968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13071,5511,5511,"I1 Alojamiento",1107762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17734,5511,5511,"I1 Alojamiento",1309127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17735,5511,5511,"I1 Alojamiento",1306140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17737,5511,5511,"I1 Alojamiento",452859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17738,5511,5511,"I1 Alojamiento",484158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17739,5511,5511,"I1 Alojamiento",505279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17740,5511,5511,"I1 Alojamiento",607792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17742,5511,5511,"I1 Alojamiento",1373918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17744,5511,5511,"I1 Alojamiento",479785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19340,5511,5511,"I1 Alojamiento",321787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18000,5511,5511,"I1 Alojamiento",663955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18001,5511,5511,"I1 Alojamiento",1698681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18605,5511,5511,"I1 Alojamiento",2436421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18676,5511,5511,"I1 Alojamiento",1582203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19472,5511,5511,"I1 Alojamiento",874546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19473,5511,5511,"I1 Alojamiento",1273549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19474,5511,5511,"I1 Alojamiento",10739753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19855,5511,5511,"I1 Alojamiento",2492156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19489,5511,5511,"I1 Alojamiento",621607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19857,5514,5519,"I1 Alojamiento",227570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19490,5511,5511,"I1 Alojamiento",383753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19491,5511,5511,"I1 Alojamiento",2186517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19492,5511,5511,"I1 Alojamiento",600776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19494,5512,5511,"I1 Alojamiento",316237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19496,5511,5511,"I1 Alojamiento",590586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19497,5511,5511,"I1 Alojamiento",264912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19858,5511,5511,"I1 Alojamiento",243881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19909,5511,5511,"I1 Alojamiento",851585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19910,5511,5511,"I1 Alojamiento",778535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19911,5511,5511,"I1 Alojamiento",1076632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19912,5511,5511,"I1 Alojamiento",277290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19913,5519,5519,"I1 Alojamiento",420065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13117,5511,5511,"I1 Alojamiento",2369860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13119,5511,5511,"I1 Alojamiento",4512181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13123,5511,5511,"I1 Alojamiento",2166279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13229,5511,5511,"I1 Alojamiento",456263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13258,5511,5511,"I1 Alojamiento",956890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13259,5511,5511,"I1 Alojamiento",385492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13260,5511,5511,"I1 Alojamiento",696397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13261,5511,5511,"I1 Alojamiento",561285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13263,5511,5511,"I1 Alojamiento",815407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13265,5511,5511,"I1 Alojamiento",650358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13266,5511,5511,"I1 Alojamiento",1027710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13269,5513,5513,"I1 Alojamiento",727145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13305,5511,5511,"I1 Alojamiento",3434940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13306,5511,5511,"I1 Alojamiento",610407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17761,5511,5511,"I1 Alojamiento",1411836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18273,5511,5511,"I1 Alojamiento",2767781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18293,5511,5511,"I1 Alojamiento",197941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
