"idnoremp","Seccion22","Division","periodo","intio","pottcag","gppgpa","ocgtot","CONINTER","OTROSG","PEROCU","PEREMU","PMISION","SULPERM","SULSAL","SULTEMP","SULMISION","SULAPRENDIZ","PRESPERM","PRESTEMP","PRESMISION","PRESTA","REMU","PROBRU","VALAGRE","TOTG","idaio","imesetot","inoio","insertot","potpsfr","pompsfr","pohpsfr","potperm","pomperm","pohperm","pottcde","pomtcde","pohtcde","pottmoe","pomtmoe","pohtmoe","pomtcag","pohtcag","potpau","pompau","pohpau","pomtot","pohtot","pottot","pompsfr1","pohpsfr2","pompsfr3","pohpsfr4","pompsfr5","pohpsfr6","pomperm1","pohperm2","pomperm3","pohperm4","pomperm5","pohperm6","pomtcde1","pohtcde2","pomtcde3","pohtcde4","pomtcde5","pohtcde6","pomtcag1","pohtcag2","pomtcag3","pohtcag4","pomtcag5","pohtcag6","pomtdhc","pohtdhc","pomtmad","pohtmad","pompau1","pohpau2","pomtot1","pohtot2","pomtot3","pohtot4","pomtot5","pohtot6","ththca","thtmas","gpper","gpppsp","gppcpo","gppano","gppavo","gpppta","gppgpn","gpptpot","ocgrps","gmesetot","gsptot","ocgrc","ocgid","ocgoi","ocgpc","ocgtg","gouts","ocgsv","ocgee","ocgar","ocgca","ocgse","ocgsp","ocgco","ocgfa","ocgpp","ocgnr","ocggv","ocgct","ocggr","ocgup","ocgcl","ocgusi","ocgspe","ocgsgn","gppered1","gppered2","gppered3","gpppsp1","gpppsp2","gpppsp3","gppcpoed1","gppcpoed2","gppcpoed3","gppanoed1","gppanoed2","gppanoed3","gppavoed1","gppavoed2","gppavoed3","gppdocen","gppgpaed1","gppmoni","gppgpned1","gppgpned2","gppgpned3","gpptpoted1","gpptpoted2","gpptpoted3"
10558,"J3",61,2022,44789887,0,13667,7211281,6573572,145265,44,44,0,4654655,4671822,0,0,17167,1023677,0,0,2113567,6785389,44789887,38216315,6930654,2003,0,0,44789887,0,0,0,42,19,23,0,0,0,"NA","NA","NA",0,0,1,0,1,19,25,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4654655,1023677,729036,258856,101998,0,145265,6930654,4825352,0,884176,0,446830,182617,0,0,46124,2858,0,0,94292,0,4285,52741,4989,160419,128334,136732,0,159692,13080,0,1019,67741,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10559,"J3",61,2022,79572515,21,71631,31657778,29934834,346300,124,124,0,8425720,8926899,429548,0,71631,1862300,94501,0,3765751,12692650,79561120,49626286,13038950,2003,552434,0,79020081,0,0,0,106,44,62,12,3,9,"NA","NA","NA",5,16,6,2,4,54,91,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8425720,1862300,1309000,499950,0,801612,346300,13038950,26719716,11395,570661,0,831042,235778,626114,3732,0,0,34983,1065636,122390,93538,0,145475,102359,30882,10787,145945,0,4154,48008,40,12177,41354,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10560,"J3",61,2022,35122787,0,45817,6762996,6447733,431089,141,141,0,4348704,4699640,295119,0,55817,1000201,67119,0,2110741,6810381,35122787,28675054,7241470,2003,0,0,35122787,0,0,0,114,34,80,22,12,10,"NA","NA","NA",0,0,4,1,3,48,93,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4348704,1000201,773727,269694,0,0,431089,7241470,4316441,0,406231,0,289303,8535,0,0,0,78935,360585,636326,0,139055,10681,218740,20278,59775,69323,11424,0,0,824,19579,55167,61392,402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10561,"J3",61,2022,5097969,0,0,3439289,2471235,45816,41,41,0,608338,928923,311631,0,8954,149298,68558,0,420249,1349172,4303244,1832009,1394988,2003,1126454,0,3971515,0,0,0,29,21,8,11,4,7,"NA","NA","NA",0,0,0,0,0,25,16,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,608338,149298,165594,36799,0,0,45816,1394988,1100755,794725,385455,0,58467,56650,48262,233276,0,0,0,21754,49515,1978,0,156199,16326,60861,38643,354407,298,40906,3692,8873,5720,2156,371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10562,"J1",59,2022,69693958,0,12494,59735989,59694310,536123,107,107,0,2996394,7531741,4522853,0,12494,749098,1085484,0,3582130,11113871,69597568,9903258,11649994,1995,0,0,69693958,0,0,0,20,13,7,86,30,56,"NA","NA","NA",0,0,1,0,1,43,64,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2996394,749098,1290774,347318,109456,0,536123,11649994,56140425,0,435135,0,2835,9207,0,323324,184721,313124,250405,1121218,0,302900,5479,58342,20784,0,293684,88758,0,0,56040,0,0,129608,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10563,"J3",61,2022,162065709,0,606146,44838751,42083757,22202914,2732,2732,0,41493999,42299100,0,0,805101,9543619,0,0,18718693,61017793,162065709,119981952,83220707,2004,0,18000,162047709,0,0,0,2644,459,2185,0,0,0,"NA","NA","NA",0,0,58,10,48,474,2258,2732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41493999,9543619,7042291,2132783,0,0,22202914,83220707,12990040,0,3403001,0,1612416,880871,2205,770016,0,344243,13578897,1628460,31714,869691,33037,660740,895038,0,717356,2724511,0,114,138262,1240339,2183182,132721,1897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10565,"J3",61,2022,979340721,2,119990,431493736,409170685,5923188,522,522,0,47702204,47822194,0,0,119990,11581156,0,0,20754178,68576372,975328051,566157366,74499560,1997,3730416,29061431,946548874,0,0,0,510,208,302,0,0,0,"NA","NA","NA",2,0,12,5,7,215,309,524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47702204,11581156,6220403,2952619,0,40970,5923188,74499560,340517018,4012670,10495239,0,4637379,2260413,10825544,0,0,417554,0,5408,406750,142813,8492,4504970,555323,21791015,21449508,469818,0,293124,142196,626299,5871,7885362,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15454,"N3",80,2022,3030900,0,0,964765,358380,34344,60,57,0,217238,1367739,1143501,0,7000,47423,224136,0,647535,2015274,2543853,2185473,2049618,1996,607392,0,2423508,3,1,2,3,1,2,52,23,29,"NA","NA","NA",0,0,0,0,0,26,34,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217238,47423,344814,31162,0,0,68687,2083961,0,487047,43065,0,39876,40836,35441,5833,0,2913,179,81027,40680,5322,4773,73308,1803,395,18322,8588,10062,417,8987,13818,22661,18717,695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10566,"J3",61,2022,39175656,0,0,22670496,20347836,0,73,73,0,8887771,8887771,0,0,0,1940200,0,0,4404535,13292306,37109292,16761456,13292306,1998,2127142,0,37048514,0,0,0,73,27,46,0,0,0,"NA","NA","NA",0,0,0,0,0,27,46,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8887771,1940200,1599789,475470,389076,0,0,13292306,16784827,2066364,417317,0,240655,0,0,291990,1597196,30886,838521,0,0,43029,0,182370,0,1030,104448,49409,0,0,4065,0,0,18389,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10567,"M1",70,2022,24188640,0,72019,9125878,8703742,113889,96,96,0,6005031,6077050,0,0,72019,1310947,0,0,2398048,8475098,24188640,15484898,8588987,1998,0,0,24188640,0,0,0,90,60,30,0,0,0,"NA","NA","NA",0,0,6,5,1,65,31,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6005031,1310947,773426,303686,9989,0,113889,8588987,7040051,0,277679,0,245860,106791,55485,444011,0,6102,14434,308592,55954,35860,6212,87183,66847,0,55025,257498,2344,0,37616,1316,1187,19781,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10569,"J3",61,2022,23531731,0,0,17559948,14557840,34129,138,138,0,9106137,9400075,293938,0,0,2027272,67737,0,4087226,13487301,21063446,6505606,13521430,2000,4238309,4503328,14790094,0,0,0,124,41,83,14,7,7,"NA","NA","NA",0,0,0,0,0,48,90,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9106137,2027272,1504012,488205,0,0,34129,13521430,12074336,2468285,952407,0,205767,312590,0,0,0,0,186916,480644,325348,68239,11021,97653,0,0,47523,182881,0,0,0,0,0,146338,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10571,"J3",61,2022,60327458,338,189771,56257398,54411839,0,769,769,0,8274682,21072422,12475953,0,321787,1871109,2869469,0,9679229,30751651,60173831,5761992,30751651,1992,199270,0,60128188,0,0,0,156,37,119,575,162,413,"NA","NA","NA",89,249,16,10,6,314,793,1107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8274682,1871109,3486107,1452544,0,10123510,0,30751651,42603617,153627,443683,0,9269,360770,1309357,348265,0,232766,253,95474,426,184063,6415,116183,67218,55132,61713,4800,0,0,18284,220,9087,53266,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10572,"H1",52,2022,66380238,0,138613,26383962,22586653,438889,259,259,0,15354624,15493237,0,0,138613,3055441,0,0,6084902,21578139,66376673,43790020,22017028,1994,0,0,66380238,0,0,0,247,163,84,0,0,0,"NA","NA","NA",0,0,12,8,4,171,88,259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15354624,3055441,2157218,872243,0,0,438889,22017028,17055606,0,1595895,0,2524722,293323,939515,613825,0,225972,27877,337922,322674,433798,15478,237550,0,74631,554774,657087,0,14469,216819,26567,28487,182812,4159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10573,"J3",61,2022,3722490,0,0,2122657,2060808,197111,70,70,0,82408,1285253,1202845,0,0,16482,240569,0,514463,1799716,3722490,1661682,1996827,1996,0,0,3722490,0,0,0,2,1,1,68,10,58,"NA","NA","NA",0,0,0,0,0,11,59,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82408,16482,185578,51420,20414,0,197111,1996827,1375702,0,114614,0,26561,29525,0,24356,0,19935,271841,0,14126,51048,991,44770,1900,0,41258,1596,12444,2181,9058,44515,27480,8541,215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15456,"J3",61,2022,10346263,0,29999,6192066,5483776,55918,99,98,0,2152035,2182034,0,0,29999,473448,0,0,921307,3103341,10346263,4862487,3159259,1998,0,51697,10294566,1,1,0,95,59,36,0,0,0,"NA","NA","NA",0,0,3,3,0,63,36,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2152035,473448,349126,98733,0,0,55918,3159259,4942462,0,47310,0,95174,45943,562183,174122,0,1368,13981,88785,6798,492,2062,78855,0,0,26732,3271,0,35293,24010,325,0,42900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10575,"J3",61,2022,14538953,0,69400,3789330,3616587,550757,171,171,0,0,2367832,2298432,0,69400,0,530298,0,1051115,3418947,14538953,10922366,3969704,1998,0,0,14538953,0,0,0,0,0,0,165,14,151,"NA","NA","NA",0,0,6,2,4,16,155,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,429171,91646,0,0,550757,3969704,2750664,0,36499,0,143912,20453,0,1024,0,6941,0,155672,0,106827,5698,43425,59347,0,0,43323,0,32262,7237,274292,91041,10713,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10576,"J3",61,2022,5170608,0,30392,2015131,1896413,153419,101,101,0,1663958,1815125,105908,0,45259,328987,23248,0,649087,2464212,5170608,3274195,2617631,1999,0,0,5170608,0,0,0,91,22,69,5,0,5,"NA","NA","NA",0,0,3,2,1,24,77,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1663958,328987,236036,60816,0,0,153419,2617631,493688,0,31596,0,58020,40223,6625,47705,0,4324,62150,37717,0,1453,7208,56828,137065,5369,24935,952515,0,858,4089,483,20135,22040,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10578,"J3",61,2022,39529818,0,28656,21394395,711198,86859,142,142,0,9272131,9300787,0,0,28656,1964765,0,0,4342324,13643111,19185822,18474624,13729970,2003,4547634,2321725,32660459,0,0,0,139,46,93,0,0,0,"NA","NA","NA",0,0,3,1,2,47,95,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9272131,1964765,1595697,488040,293822,0,86859,13729970,0,20343996,99955,0,146231,186796,0,373490,0,3029,16807,57246,24676,25938,814,11308,59321,0,17279,12435,0,1426,5831,0,3909,3908,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10582,"J3",61,2022,42241,0,0,496530,361805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42241,-319564,0,1983,0,0,42241,0,0,0,0,0,0,0,0,0,"NA","NA","NA",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,59016,59050,13290,0,28303,672,35555,287484,3799,0,551,2041,97,0,0,0,0,0,0,0,0,6672,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10583,"J3",61,2022,256664160,36,241830,223579837,220856631,9272742,314,314,0,31781572,32023402,0,0,241830,5085052,0,0,13422880,45446282,256664160,35807529,54719024,1969,0,0,256664160,0,0,0,294,63,231,0,0,0,"NA","NA","NA",8,28,20,10,10,81,269,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31781572,5085052,5654454,2053201,630173,1377459,9272742,54719024,212894439,0,176112,0,2647580,12078,20891,333002,2185570,153760,0,0,23255,0,122,2053754,0,0,204598,1049177,0,129754,290742,0,0,27544,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10585,"LN1",68,2022,14431787,0,0,4369966,1979850,23934,10,5,0,280842,280842,0,0,0,62127,0,0,124323,405165,14431787,12451937,429099,1991,0,0,14431787,5,3,2,5,3,2,0,0,0,"NA","NA","NA",0,0,0,0,0,6,4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280842,62127,41652,16445,4099,0,23934,429099,0,0,1189636,0,910466,1471668,0,93824,0,54946,0,0,266801,108407,20247,2994,48,0,199666,0,21020,0,957,0,720,24113,4453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15458,"I1",55,2022,1114139,0,0,720590,629554,12879,12,12,0,219859,219859,0,0,0,50116,0,0,86864,306723,1100911,471357,319602,1993,17359,6100,1090680,0,0,0,12,5,7,0,0,0,"NA","NA","NA",0,0,0,0,0,5,7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219859,50116,27933,8815,0,0,12879,319602,91599,13228,163000,0,15657,58364,0,31184,0,0,0,0,0,13214,44049,44776,603,0,70237,0,76831,812,3964,0,0,55972,37100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10586,"LN1",68,2022,6023820,0,0,2910023,2770383,98268,71,71,0,0,1459736,1459736,0,0,0,350337,0,645853,2105589,6023820,3253437,2203857,1998,0,189002,5834818,0,0,0,0,0,0,71,21,50,"NA","NA","NA",0,0,0,0,0,21,50,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,233558,61958,0,0,98268,2203857,0,0,131930,0,75832,29850,7307,741469,0,125436,30339,107915,0,11787,236139,24875,6535,102208,598474,962,0,0,16849,4963,9352,647720,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10587,"I1",55,2022,3437988,0,13225,2700394,2552259,77077,29,28,0,468701,481926,0,0,13225,110293,0,0,192224,674150,3437988,885729,751227,1999,0,146745,3291243,1,1,0,26,19,7,0,0,0,"NA","NA","NA",0,0,2,2,0,22,7,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,468701,110293,63308,18623,0,0,77077,751227,638684,0,51385,0,48351,81039,0,581121,6397,0,858827,0,4415,20705,36954,30800,5417,428,107083,0,99191,4159,8151,544,16754,99989,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10588,"LN1",68,2022,3518107,0,0,2188687,1701391,75773,9,9,0,356583,356583,0,0,0,74882,0,0,147499,504082,3518107,1816716,579855,2003,0,0,3518107,0,0,0,9,7,2,0,0,0,"NA","NA","NA",0,0,0,0,0,7,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,356583,74882,57499,15118,0,0,75773,579855,0,0,262387,0,50151,422610,0,383280,0,0,1960,0,0,557,18626,3497,0,0,909066,111785,0,0,5446,2360,999,15577,386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10589,"LN1",68,2022,9185000,0,0,1170688,1076267,585,3,3,0,352000,352000,0,0,0,78000,0,0,173000,525000,9185000,8108733,525585,2004,0,0,9185000,0,0,0,3,0,3,0,0,0,"NA","NA","NA",0,0,0,0,0,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352000,78000,62000,33000,0,0,585,525585,0,0,69835,20649,74386,10078,0,0,0,362418,0,0,0,434,29071,36579,46620,0,165528,172059,0,38723,6581,15500,0,117536,4691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16262,"LN1",68,2022,3025213,3,0,2142975,1543767,45123,12,12,0,623970,623970,0,0,0,138925,0,0,265192,889162,3025213,1481446,934285,1968,0,108271,2916942,0,0,0,12,3,9,0,0,0,"NA","NA","NA",3,0,0,0,0,6,9,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,623970,138925,89503,36764,0,127464,45123,934285,0,0,804131,0,21949,451265,119810,96759,0,0,1020,72000,13862,97537,796,27911,830,0,250427,7476,3349,33866,1160,2740,2320,6303,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10591,"LN1",68,2022,37755916,0,15500,10524677,4346460,347783,91,91,0,3679895,3800825,97355,0,23575,809577,22680,0,1668930,5469755,37755916,33409456,5817538,1971,0,256357,37499559,0,0,0,84,34,50,5,3,2,"NA","NA","NA",0,0,1,1,0,39,52,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3679895,809577,631540,205133,0,0,347783,5817538,669225,0,578210,0,357218,1892909,3896787,524674,0,7871,8030,0,85162,472922,8883,230978,32227,281,366243,134916,959809,38,27369,43249,34410,191573,1693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10592,"LN1",68,2022,3490439,11,0,1947848,1291221,14456,7,7,0,133934,133934,0,0,0,38840,0,0,86725,220659,3490439,2199218,235115,1976,0,0,3490439,0,0,0,7,2,5,0,0,0,"NA","NA","NA",0,11,0,0,0,2,16,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133934,38840,42047,21396,0,273782,14456,250673,0,0,210708,0,57940,590538,0,72913,0,115277,0,0,12164,59137,6641,41059,181,0,475827,0,0,0,5704,720,5198,18594,1465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10593,"LN1",68,2022,5540220,0,0,2577523,1017189,8250,7,7,0,100744,100744,0,0,0,29276,0,0,50426,151170,5540220,4523031,159420,1980,0,0,5540220,0,0,0,7,3,4,0,0,0,"NA","NA","NA",0,0,0,0,0,3,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100744,29276,16828,4322,0,0,8250,159420,0,0,296703,0,53726,761908,737422,245258,0,142210,57660,0,14510,22687,11286,7563,847,0,75287,32568,0,81981,1042,4309,0,27397,3159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10594,"I1",55,2022,6096752,0,18125,3274034,2954158,62406,60,56,0,895180,913305,0,0,18125,199171,0,0,422716,1336021,6096752,3142594,1398427,1985,0,908417,5188335,4,2,2,54,31,23,0,0,0,"NA","NA","NA",0,0,2,2,0,35,25,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,895180,199171,148744,74801,0,0,62406,1398427,405792,0,117810,0,67589,227736,0,202436,0,7281,1410,1470858,17319,2136,143943,66790,992,18001,135703,4754,145454,286,26457,4214,22956,143875,40242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
