"idnoremp","Seccion23","Division","periodo","intio","pottcag","gppgpa","ocgtot","CONINTER","OTROSG","PEROCU","PEREMU","PMISION","SULPERM","SULSAL","SULTEMP","SULMISION","SULAPRENDIZ","PRESPERM","PRESTEMP","PRESMISION","PRESTA","REMU","PROBRU","VALAGRE","TOTG","idaio","imesetot","inoio","insertot","potpsfr","pompsfr","pohpsfr","potperm","pomperm","pohperm","pottcde","pomtcde","pohtcde","pottmoe","pomtmoe","pohtmoe","pomtcag","pohtcag","potpau","pompau","pohpau","pomtot","pohtot","pottot","pompsfr1","pohpsfr2","pompsfr3","pohpsfr4","pompsfr5","pohpsfr6","pomperm1","pohperm2","pomperm3","pohperm4","pomperm5","pohperm6","pomtcde1","pohtcde2","pomtcde3","pohtcde4","pomtcde5","pohtcde6","pomtcag1","pohtcag2","pomtcag3","pohtcag4","pomtcag5","pohtcag6","pomtdhc","pohtdhc","pomtmad","pohtmad","pompau1","pohpau2","pomtot1","pohtot2","pomtot3","pohtot4","pomtot5","pohtot6","ththca","thtmas","gpper","gpppsp","gppcpo","gppano","gppavo","gpppta","gppgpn","gpptpot","ocgrps","gmesetot","gsptot","ocgrc","ocgid","ocgoi","ocgpc","ocgtg","gouts","ocgsv","ocgee","ocgar","ocgca","ocgse","ocgsp","ocgco","ocgfa","ocgpp","ocgnr","ocggv","ocgct","ocggr","ocgup","ocgcl","ocgusi","ocgspe","ocgsgn","gppered1","gppered2","gppered3","gpppsp1","gpppsp2","gpppsp3","gppcpoed1","gppcpoed2","gppcpoed3","gppanoed1","gppanoed2","gppanoed3","gppavoed1","gppavoed2","gppavoed3","gppdocen","gppgpaed1","gppmoni","gppgpned1","gppgpned2","gppgpned3","gpptpoted1","gpptpoted2","gpptpoted3"
14962,"Q",86,2023,202920011,0,315965,114961558,112272529,1169886,819,818,0,17434022,17749987,0,0,315965,4111358,0,0,7395650,25145637,202920011,90647482,26315523,2003,0,198461,202721550,1,0,1,788,567,221,0,0,0,0,0,0,0,0,30,16,14,583,236,819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17434022,4111358,2538236,746056,0,0,1169886,26315523,107651133,0,1064985,0,4617,294533,2353956,446674,0,90862,18355,208550,84311,349670,23078,141244,39053,5500,601239,44699,0,559094,326345,4041,487144,162410,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14964,"S",90,2023,2768566,0,0,1547361,1527743,352888,39,39,0,0,542880,542880,0,0,0,127536,0,325153,868033,2768566,1240823,1220921,2001,0,0,2768566,0,0,0,0,0,0,39,4,35,0,0,0,0,0,0,0,0,4,35,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,152750,44867,0,0,352888,1220921,1261000,0,7000,600,0,17000,0,0,0,4200,0,0,2000,43229,0,2738,97104,2340,43450,56730,0,0,4370,0,5600,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14965,"R",93,2023,4752394,3,0,3956415,3799664,36598,20,20,0,260244,422565,162321,0,0,115107,43253,0,336816,759381,4752394,952730,795979,1984,0,2604335,2148059,0,0,0,10,5,5,10,8,2,0,0,0,2,1,0,0,0,15,8,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260244,115107,130511,47945,0,274790,36598,795979,2619879,0,43749,5463,14866,7812,125429,0,0,283888,1285,140545,0,13781,4167,10014,0,43775,144017,647,0,3962,5753,18187,14200,150488,29718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14966,"I1",55,2023,9711338,11,31889,2647575,2589191,196606,57,57,0,126424,1305483,1147170,0,31889,26626,317781,0,633281,1938764,9711338,7122147,2135370,2013,0,1797402,7913936,0,0,0,1,0,1,54,32,22,0,0,0,5,6,2,1,1,38,30,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126424,26626,222725,66149,0,244157,196606,2135370,593869,0,29037,12668,0,41117,0,197851,0,0,75845,0,32137,82,42731,26680,8763,77954,129612,11600,374352,21000,2802,0,30580,561056,133682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14967,"N3",78,2023,7205765,0,0,154257,116098,238206,347,347,330,250631,4856952,0,4606321,0,59513,0,993123,1881000,6737952,7205765,7089667,6976158,2007,0,34510,7171255,0,0,0,17,13,4,0,0,0,330,102,228,0,0,0,0,0,115,232,347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250631,59513,638227,190137,0,0,476411,7214363,36712,0,16434,0,7153,30370,0,7977,0,0,0,18715,0,0,614,6242,3998,0,2921,3087,0,0,16385,0,0,3329,320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14969,"N3",78,2023,15257567,0,0,628893,531694,582473,425,425,414,0,9260025,477172,8782853,0,0,107932,1916426,3852512,13112537,15257567,14725873,13695010,2010,0,0,15257567,0,0,0,0,0,0,11,8,3,414,144,270,0,0,0,0,0,152,273,425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1433813,394341,0,0,1164946,14277483,72646,0,99672,0,15429,78364,0,6484,22139,29920,23375,0,6353,61897,2184,8040,456,0,61851,11989,1370,5522,3839,0,96842,20283,238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14973,"R",93,2023,9061489,0,33031,5444975,5242262,267938,463,94,0,1948745,1981776,0,0,33031,470398,0,0,800329,2782105,9061489,3819227,3050043,1997,0,5310351,3751138,369,65,304,91,35,56,0,0,0,0,0,0,0,0,3,2,1,102,361,463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1948745,470398,248127,81804,0,0,267938,3050043,2993961,0,228184,27170,38397,115843,28342,54172,0,47177,71938,0,16082,8028,0,34693,109296,15637,1122860,1411,6283,0,23956,80037,47807,373701,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14974,"S",96,2023,12448956,0,45259,6767468,6568493,143293,95,95,0,2611731,2656990,0,0,45259,732978,0,0,1242468,3899458,12448956,5880463,4042751,1997,0,0,12448956,0,0,0,91,39,52,0,0,0,0,0,0,0,0,4,4,0,43,52,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2611731,732978,394438,115052,0,0,143293,4042751,3601399,0,234333,0,88165,83206,0,906942,0,449748,0,153918,11860,55002,95308,62789,10004,127454,331911,31749,2788,344,95625,0,101973,322914,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14975,"N3",81,2023,12985914,0,68527,2490184,2128136,585212,371,368,0,73271,5363321,5221523,0,68527,16119,1179587,0,2122340,7485661,12833571,10705435,8070873,1998,152343,0,12833571,3,1,2,5,4,1,357,350,7,0,0,0,0,0,6,3,3,358,13,371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73271,16119,714843,211791,0,0,585212,8070873,1756516,152343,183688,0,7920,199887,0,23098,0,0,60000,12000,3350,48477,300,1400,8,0,9040,0,0,0,1851,50,20366,9705,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17893,"M1",71,2023,50848964,0,165926,16336666,14060690,78059,409,409,0,3318224,13230699,9746549,0,165926,566591,4037117,0,9130348,22361047,50848964,36788274,22439106,2001,0,0,50848964,0,0,0,80,48,32,313,70,243,0,0,0,0,0,16,11,5,129,280,409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3318224,566591,3645102,881538,0,0,78059,22439106,96487,0,2501933,398147,461601,1702616,0,4338587,0,44346,1698619,68882,9863,457165,15485,311646,473836,121798,596046,1832893,124201,1816,36765,245199,666193,66211,66331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14976,"I2",56,2023,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20554,"I1",55,2023,911574,0,0,320154,301247,16421,11,10,0,158792,158792,0,0,0,43928,0,0,64121,222913,911574,610327,239334,2014,0,14934,896640,1,0,1,10,6,4,0,0,0,0,0,0,0,0,0,0,0,6,5,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158792,43928,13835,6358,0,0,16421,239334,18924,0,0,1182,4302,11765,0,0,0,0,0,81487,0,13014,19122,6272,298,6360,28567,19703,11792,0,3435,0,3521,86720,3690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14979,"P",85,2023,32459004,0,15501,8136833,7048387,233398,274,274,NA,505782,10434742,9913459,0,15501,111345,2185460,0,5637085,16071827,32459004,25410617,16305225,2011,0,0,32459004,0,0,0,13,7,6,259,139,120,NA,NA,NA,0,0,1,1,0,147,127,274,0,0,0,0,0,0,6,3,1,3,0,0,87,67,44,41,15,23,0,0,0,0,0,0,0,1,0,0,1,0,94,70,45,44,15,23,1796,0,505782,111345,2361137,979143,0,0,233398,16586265,95089,0,398521,135,77007,945231,0,44266,0,2451138,279941,998774,298441,405662,77172,102553,10451,246450,625114,122114,45135,99450,42641,13650,58421,699461,16,299225,206557,0,65925,45420,0,1487156,743845,130136,603483,320734,54926,0,0,0,281040,15501,0,170047,26342,37009,9342664,5872941,1089620
14982,"I2",56,2023,9853180,0,30749,7763044,7648327,140606,77,77,0,596640,1199956,572567,0,30749,130247,125163,0,544422,1744378,9853180,2204853,1884984,2013,0,0,9853180,0,0,0,39,17,22,36,17,19,0,0,0,0,0,2,2,0,36,41,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,596640,130247,237775,51237,0,0,140606,1884984,5997263,0,715301,0,63682,41583,0,5043,0,143830,0,78169,1824,17135,31436,20141,58649,29850,142228,0,0,4592,24214,1817,34221,215869,136197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14983,"N3",80,2023,8680757,0,0,616765,601868,283934,310,310,0,299324,5043859,4744535,0,0,65378,1093047,0,2206420,7250279,8680757,8078889,7534213,2013,0,1233,8679524,0,0,0,6,4,2,304,38,266,0,0,0,0,0,0,0,0,42,268,310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,299324,65378,839400,208595,0,0,567868,7818147,255605,0,64179,0,7608,4440,0,68161,0,4816,0,11568,18634,4582,1275,28838,1771,1250,16616,7540,0,0,5065,13430,93572,7721,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17894,"J0",58,2023,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17895,"J0",58,2023,3100125,0,52200,1658918,1603650,203034,68,68,0,244282,1600602,1304120,0,52200,62816,294801,0,645979,2246581,3100125,1496475,2449615,1994,0,27439,3072686,0,0,0,2,2,0,61,32,29,0,0,0,0,0,5,3,2,37,31,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244282,62816,226002,62360,0,0,203034,2449615,1380162,0,60021,0,11682,17656,24279,25753,0,19764,31487,0,0,0,742,12897,17046,0,9666,12943,0,0,5674,562,2092,26317,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18499,"J3",61,2023,13692976,0,17352,10448629,10269302,80426,60,60,0,1318087,1335439,0,0,17352,240915,0,0,485021,1820460,13692976,3423674,1900886,1996,0,0,13692976,0,0,0,58,34,24,0,0,0,0,0,0,0,0,2,1,1,35,25,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1318087,240915,192284,51822,0,0,80426,1900886,6065482,0,1192174,31449,149389,3114,0,0,324575,40485,438769,507771,282672,24007,2779,31378,50409,233198,442384,0,0,36733,50904,22148,22412,496144,253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17898,"I1",55,2023,11598270,41,40641,7437305,6891746,24047,76,76,0,0,1368484,1327843,0,40641,0,314382,0,553062,1921546,11224511,4332765,1945593,2011,468456,347661,10782153,0,0,0,0,0,0,74,47,27,0,0,0,32,9,2,2,0,81,36,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,182929,55751,0,1295062,24047,1945593,373759,373759,0,14899,102792,16402,0,0,0,203906,0,1759567,49787,2192,211327,355164,20380,19985,403205,141741,5,0,418508,47056,39511,1446449,141849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17899,"I1",55,2023,1832912,0,0,648357,571717,48910,16,15,0,285685,285685,0,0,0,66845,0,0,135812,421497,1817645,1245928,470407,2012,18175,154303,1660434,1,1,0,15,10,5,0,0,0,0,0,0,0,0,0,0,0,11,5,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285685,66845,67165,12464,0,0,48910,481069,8419,15267,54860,1680,16604,39650,0,56959,0,0,0,0,3126,37258,30681,43102,533,20352,75999,0,0,0,14360,2010,5851,194489,27157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18501,"R",92,2023,55541240,0,163728,30677313,30051001,1282085,539,539,0,4646013,8845606,3972102,0,227491,1022123,865918,0,3522358,12367964,55541240,25490239,13650049,2003,0,21668122,33873118,0,0,0,261,236,25,254,200,54,0,0,0,0,0,15,9,6,451,88,539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4646013,1022123,1257073,377244,0,0,1282085,13650049,23709584,0,132347,0,181705,387505,0,413237,555982,472690,11063,2267798,42024,11096,94694,223297,99508,394249,887370,112109,0,0,288120,85284,6872,300741,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18502,"I2",56,2023,41772121,0,13949,16753820,16017962,24858,187,187,0,60720,2647515,2572846,0,13949,12963,407397,0,1019219,3666734,41772121,25754159,3691592,2002,0,1164898,40607223,0,0,0,2,1,1,184,182,2,0,0,0,0,0,1,1,0,184,3,187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60720,12963,422514,176345,0,0,24858,3691592,10194980,0,10223,0,212263,300638,164242,1068254,0,0,3150,127675,556,476069,3150,26496,2994144,6079,244450,0,0,30342,804812,2733,0,50000,33564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19094,"LN1",68,2023,11626460,85,11421,7926007,7821757,18579,26,26,0,719583,731004,0,0,11421,160487,0,0,363690,1094694,11626460,3804703,1113273,2006,0,1024437,10602023,0,0,0,25,9,16,0,0,0,0,0,0,51,34,1,1,0,61,50,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,719583,160487,165504,60884,0,3007290,18579,1136458,0,0,91596,6792,19157,28455,9001,0,0,939271,0,0,0,248347,309229,104573,7096,2064492,0,0,0,0,7301,0,26892,1056515,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19095,"R",93,2023,12023756,0,0,4367818,4086593,1303237,74,74,0,1408518,5241721,3833203,0,0,160173,343425,0,1981450,7223171,12023756,7937163,8526408,2011,0,0,12023756,0,0,0,33,8,25,41,0,41,0,0,0,0,0,0,0,0,8,66,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1408518,160173,1202045,275807,0,0,1303237,8526408,1659878,0,458400,0,19367,241976,0,83919,0,22851,0,420816,0,36579,0,8906,7757,3590,794230,147280,389344,0,19104,53821,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19097,"N3",81,2023,27148434,0,56459,9571511,8354296,984433,704,703,0,5203122,10508881,5249300,0,56459,1008986,1014784,0,4149613,14658494,26734242,18379946,15642927,2010,4751401,6989033,15408000,1,1,0,348,233,115,350,234,116,0,0,0,0,0,5,3,2,471,233,704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5203122,1008986,1630604,495239,0,0,984433,15642927,5681137,414192,39094,0,102540,523503,150373,44298,0,0,0,133273,2311,35632,15783,16633,347200,15796,568335,51491,0,589,62121,106238,1048154,114409,98409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19099,"Q",86,2023,172906154,0,283234,151403151,5117337,487424,326,326,0,476348,4525309,3765727,0,283234,119615,891212,0,2504680,7029989,37240240,32122903,7517413,2011,69162261,0,103743893,0,0,0,34,20,14,270,180,90,0,0,0,0,0,22,19,3,219,107,326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,476348,119615,1121773,372080,0,0,487424,7517413,96147,135665914,112218,0,10564351,5963,0,459781,0,988811,0,1392094,10743,99762,29020,300160,493590,12300,230852,209309,0,102000,30291,30595,26730,542520,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19703,"I1",55,2023,1240667,0,0,969470,950849,23057,13,11,0,167244,213531,46287,0,0,31542,8253,0,99879,313410,1240667,289818,336467,2016,0,526780,713887,2,1,1,8,4,4,3,2,1,0,0,0,0,0,0,0,0,7,6,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167244,31542,50701,9383,0,0,23057,336467,387079,0,120000,0,7633,6505,0,0,0,0,0,316855,0,0,15127,10840,0,0,0,0,0,0,9323,2490,6030,71729,15859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19704,"I1",55,2023,2971817,0,0,1326959,1265832,261604,36,36,0,0,595629,591279,0,4350,0,130081,0,202981,798610,2971817,1705985,1060214,2014,0,1431048,1540769,0,0,0,0,0,0,35,7,28,0,0,0,0,0,0,0,0,8,28,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,56337,16563,0,0,261604,1060214,606901,0,61940,0,51565,3589,0,0,5623,9833,13208,108556,0,10128,1836,4829,34071,29185,245674,5380,0,256,8896,80310,12729,7462,24988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19705,"Q",86,2023,2402093,0,0,913578,892356,58827,18,16,0,164100,318494,154394,0,0,36815,31893,0,119809,438303,2402093,1509737,497130,2013,0,0,2402093,2,1,1,5,3,2,11,8,3,0,0,0,0,0,0,0,0,12,6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164100,36815,39042,12059,0,0,58827,497130,700069,0,59466,0,833,19047,0,15874,0,4325,0,19900,2284,14837,3465,5802,11117,0,38107,0,0,0,3300,5975,0,8925,252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20202,"Q",86,2023,23400670,0,47852,14416564,14131825,127463,71,71,0,828372,876224,0,0,47852,193421,0,0,393708,1269932,23400670,9268845,1397395,2011,0,765533,22635137,0,0,0,65,52,13,0,0,0,0,0,0,0,0,6,4,2,56,15,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,828372,193421,179321,36452,0,0,127463,1412881,11179080,0,46500,0,675,9658,245050,655287,0,0,0,129530,0,139505,33486,201430,61450,29487,502473,263210,0,540792,97550,3402,15450,256060,6489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20203,"Q",86,2023,28864506,0,51108,17444008,16811448,161798,113,113,0,2474615,2525723,0,0,51108,462557,0,0,939610,3465333,28864506,12053058,3627131,2015,0,0,28864506,0,0,0,108,72,36,0,0,0,0,0,0,0,0,5,4,1,76,37,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2474615,462557,377258,99795,0,0,161798,3627131,15126111,0,10299,0,452,122985,492203,124370,0,748493,16828,0,0,59536,83000,50512,29678,1350,117204,24886,0,0,30129,1359,35868,366099,2646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
