id_empresa,periodo,id_sector,sector_desc,gastos_totales,gasto_gestion_amb,realiza_inv_red_emision_aire,realiza_inv_ahorro_agua,realiza_inv_inst_med_agua,realiza_inv_disp_desechos,realiza_inv_protec_suelo,realiza_inv_evita_ruido_vibra,realiza_inv_energia_limp,realiza_otras_inv_amb,realiza_gasto_red_emision_aire,realiza_gasto_ahorro_agua,realiza_gasto_inst_med_agua,realiza_gasto_disp_desechos,realiza_gasto_protec_suelo,realiza_gasto_evita_ruido_vibra,realiza_gasto_terceros_amb,realiza_gasto_energia_limp,realiza_otros_gastos_amb,anio_inicio,id_sector_general,total_ingresos,personal_remunerado,gasto_remuneracion_personal,gasto_personal_total,personal_mujeres,personal_hombres,personal_ocupado,imp_ind_com,imp_otros,gasto_servicios_publicos,gasto_energia_electrica,gasto_gas_natural
14220,2020,Q,salud humana,206226417,122475,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2005.0,Q,248713934,623.0,24634589.0,24950737.0,460.0,163.0,623.0,59432,22013,82252,831405,249
14886,2020,Q,salud humana,41800206,121455,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1980.0,Q,38389234,414.0,10501066.0,10809689.0,316.0,98.0,414.0,0,1518647,357351,575814,20345
14914,2020,Q,salud humana,25684274,121000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2005.0,Q,32233380,62.0,1857721.0,2684953.0,189.0,84.0,273.0,0,59469,56532,594456,0
11330,2020,Q,salud humana,39604362,120000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1993.0,Q,39253725,336.0,8035396.0,8676512.0,263.0,73.0,336.0,926,285495,123537,241235,0
14777,2020,Q,salud humana,187284872,118336,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1968.0,Q,26952193,318.0,9215691.0,9419959.0,264.0,70.0,334.0,23217,152791913,19467,199045,0
11658,2020,Q,salud humana,34276828,118162,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2001.0,Q,28416687,124.0,7589336.0,7711900.0,166.0,70.0,236.0,0,276852,59205,327175,3307
14891,2020,Q,salud humana,49278450,116300,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2001.0,Q,34542175,342.0,10374981.0,10673117.0,252.0,90.0,342.0,0,18383,72577,517465,641
15195,2020,Q,salud humana,28871051,113528,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1992.0,Q,26400792,111.0,3617006.0,3678161.0,281.0,122.0,403.0,0,239,54395,490347,23510
20187,2020,Q,salud humana,8508894,113489,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2005.0,Q,8119181,66.0,1587294.0,1587294.0,50.0,18.0,68.0,15029,32454,9559,102581,0
15344,2020,Q,salud humana,97174143,112630,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2005.0,Q,84440674,1208.0,30110150.0,31594908.0,940.0,384.0,1324.0,46530,278249,235656,2277757,15255
20198,2020,Q,salud humana,45211743,111714,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,2014.0,Q,56519982,396.0,14143419.0,14485810.0,294.0,102.0,396.0,0,175222,55964,828054,14618
14050,2020,Q,salud humana,177121338,111234,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1959.0,Q,168392310,1154.0,69570865.0,71339420.0,947.0,207.0,1154.0,0,315565,78492,535361,0
10237,2020,Q,salud humana,13433740,108432,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2003.0,Q,15872097,134.0,3270095.0,3392523.0,90.0,45.0,135.0,0,207237,227427,499510,9646
20130,2020,Q,salud humana,10055849,107287,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1977.0,Q,10313389,64.0,3005245.0,3046317.0,49.0,15.0,64.0,0,68010,16323,1228,151
14996,2020,Q,salud humana,6882627,106713,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1994.0,Q,10076279,70.0,2119315.0,2196304.0,47.0,32.0,79.0,20476,34212,31586,32229,0
10173,2020,Q,salud humana,10579682,106543,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1963.0,Q,11406817,117.0,2787199.0,3013545.0,99.0,18.0,117.0,4232,29038,33270,213122,12308
13181,2020,Q,salud humana,163131925,106211,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1992.0,Q,177396409,1285.0,54439883.0,57128013.0,872.0,413.0,1285.0,59519,1058448,381199,1751481,166273
12610,2020,Q,salud humana,126277771,105000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2007.0,Q,138000117,130.0,5200765.0,5462438.0,135.0,61.0,196.0,10964,432413,29337,269055,0
11324,2020,Q,salud humana,1100661537,102400,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1990.0,Q,888252019,5740.0,342065263.0,366269223.0,4328.0,1494.0,5823.0,521815,1139688,740498,5392581,300331
15313,2020,Q,salud humana,55281440,101429,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1993.0,Q,60701388,730.0,21412311.0,21951223.0,206.0,524.0,730.0,0,763426,133809,1052170,19436
14630,2020,Q,salud humana,16192895,100268,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2000.0,Q,14457407,197.0,4140012.0,4140012.0,153.0,49.0,202.0,155,230338,8316,29162,0
19953,2020,Q,salud humana,13730639,99357,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1994.0,Q,15834806,189.0,6021918.0,6128500.0,152.0,42.0,194.0,129515,438338,43437,147540,10
11356,2020,Q,salud humana,67148429,99246,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,2002.0,Q,56270101,760.0,17188050.0,17663237.0,642.0,118.0,760.0,641570,122798,10716,63024,97
20203,2020,Q,salud humana,17473016,98461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015.0,Q,15829998,95.0,2596262.0,2760206.0,64.0,33.0,97.0,0,365809,943547,176107,2407
11320,2020,Q,salud humana,56879211,98385,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1991.0,Q,53075644,531.0,30388003.0,30573649.0,431.0,107.0,538.0,593788,0,113343,495456,35314
15020,2020,Q,salud humana,9211391,98012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2006.0,Q,10122064,63.0,2509014.0,2669449.0,44.0,19.0,63.0,446,19133,8513,12532,435
19735,2020,Q,salud humana,48340079,95000,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1996.0,Q,50738659,99.0,5582971.0,8215690.0,69.0,30.0,99.0,2780,20711,14947,307026,446
11744,2020,Q,salud humana,42136327,94711,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1994.0,Q,38161227,369.0,9529212.0,9778242.0,274.0,98.0,372.0,14460,112729,1414,6265,0
11623,2020,Q,salud humana,38638187,94003,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1956.0,Q,43940759,472.0,20880534.0,21336964.0,346.0,138.0,484.0,0,521383,104875,24072,43242
10163,2020,Q,salud humana,76579113,93525,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2003.0,Q,74985372,25.0,2018740.0,2029540.0,253.0,109.0,362.0,1914,302333,38802,101938,22531
10144,2020,Q,salud humana,23988838,91553,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2011.0,Q,25423654,166.0,4843667.0,5189311.0,208.0,79.0,287.0,0,0,101945,798183,29731
19138,2020,Q,salud humana,20317268,90778,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015.0,Q,21745547,217.0,5789409.0,5849612.0,151.0,69.0,220.0,24350,18600,71092,146200,7800
14835,2020,Q,salud humana,36519946,88682,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1993.0,Q,41669562,302.0,11520203.0,11808144.0,191.0,115.0,306.0,1872,89790,13034,28640,0
13192,2020,Q,salud humana,63820119,86636,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1982.0,Q,63888950,579.0,25434887.0,26173926.0,513.0,135.0,648.0,0,309762,156819,846081,28146
11501,2020,Q,salud humana,137088018,85000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1991.0,Q,114581751,1205.0,52415216.0,53833677.0,667.0,813.0,1480.0,1229546,7035,330783,272209,357
12607,2020,Q,salud humana,43704680,83150,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1958.0,Q,42810450,457.0,21171072.0,21757450.0,330.0,127.0,457.0,23560,227294,23336,45170,2611
20058,2020,Q,salud humana,27226439,81741,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2014.0,Q,41693184,260.0,11428499.0,11562080.0,186.0,74.0,260.0,2542,655157,15236,268096,76
15085,2020,Q,salud humana,25745911,79945,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1980.0,Q,26938336,376.0,10657069.0,10977065.0,282.0,94.0,376.0,0,80670,19530,170144,17671
11328,2020,Q,salud humana,52232568,77182,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1993.0,Q,43000535,578.0,14568396.0,17277024.0,480.0,98.0,578.0,18765,298340,115455,331329,8588
11541,2020,Q,salud humana,39028479,74168,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1995.0,Q,41290003,344.0,7925472.0,8666022.0,290.0,89.0,379.0,435493,210762,93332,357391,427
14876,2020,Q,salud humana,9565740,73952,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2013.0,Q,9316433,39.0,1098253.0,1132859.0,28.0,12.0,40.0,15793,1320000,33060,36266,0
11377,2020,Q,salud humana,7497853,73813,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1981.0,Q,9925362,88.0,1984539.0,2073387.0,66.0,22.0,88.0,1989,95269,25403,90486,15483
10231,2020,Q,salud humana,17277507,72868,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2007.0,Q,17918213,210.0,5061103.0,5295743.0,136.0,76.0,212.0,121,187437,32203,765576,3725
19767,2020,Q,salud humana,12268190,72000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2002.0,Q,14806234,25.0,2691542.0,2693581.0,112.0,13.0,125.0,0,3721,434,1061,434
14908,2020,Q,salud humana,25489636,67903,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2006.0,Q,19741189,291.0,8957299.0,9170971.0,215.0,76.0,291.0,0,176322,104164,503762,18096
14059,2020,Q,salud humana,6968323,67130,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1983.0,Q,9076644,63.0,2924381.0,2973105.0,91.0,18.0,109.0,132899,2778,19246,106365,0
15339,2020,Q,salud humana,123494494,66895,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1997.0,Q,132210264,1431.0,41904980.0,43408505.0,1058.0,373.0,1431.0,81079,314359,220348,65194,39175
14895,2020,Q,salud humana,13659474,66663,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2002.0,Q,14855068,235.0,4300070.0,4398418.0,176.0,59.0,235.0,0,25653,16725,193097,3800
10148,2020,Q,salud humana,11123013,66010,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,2009.0,Q,11790678,9.0,330778.0,330778.0,89.0,54.0,143.0,0,898,16531,160100,5967
14883,2020,Q,salud humana,15044999,64860,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1993.0,Q,13251341,75.0,2583269.0,2654709.0,56.0,19.0,75.0,0,47602,12626,169932,618
19102,2020,Q,salud humana,38667309,64812,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2010.0,Q,33806977,320.0,8911140.0,9328034.0,205.0,115.0,320.0,8877,25641,96556,5034,1510
13757,2020,Q,salud humana,66830397,60252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000.0,Q,54719927,430.0,16135353.0,16431093.0,403.0,135.0,538.0,1302,0,155515,380274,64459
13535,2020,Q,salud humana,20767029,58776,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1970.0,Q,19431568,236.0,7544264.0,7894667.0,139.0,115.0,254.0,0,20485,33975,144349,767
11396,2020,Q,salud humana,30482060,57960,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1995.0,Q,30919388,294.0,16726781.0,17158154.0,231.0,64.0,295.0,65230,185756,38352,227402,27
20167,2020,Q,salud humana,44564312,57895,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1994.0,Q,46192179,138.0,10062957.0,11043707.0,165.0,35.0,200.0,0,372613,20308,377000,254
11332,2020,Q,salud humana,17148981,57124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1994.0,Q,15342229,41.0,3380930.0,3387550.0,38.0,10.0,48.0,43,21631,50098,88897,14115
15283,2020,Q,salud humana,10062502,56931,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2012.0,Q,9988354,80.0,2341020.0,2341020.0,64.0,16.0,80.0,0,303595,8073,220699,4884
19539,2020,Q,salud humana,101975476,55859,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,2014.0,Q,120398584,5.0,2526130.0,2528040.0,655.0,175.0,830.0,62407,67332,76993,322063,218
20230,2020,Q,salud humana,25981246,54117,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015.0,Q,24993067,195.0,4374575.0,4557099.0,135.0,60.0,195.0,0,81021,33389,370412,323
20078,2020,Q,salud humana,12845505,53817,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2006.0,Q,15243621,108.0,2364387.0,2421454.0,75.0,33.0,108.0,5676,200465,12607,34815,130
19048,2020,Q,salud humana,10057064,53670,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2009.0,Q,10211736,177.0,4125315.0,4385923.0,110.0,69.0,179.0,167,389487,16476,109397,38569
20123,2020,Q,salud humana,6403426,53453,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015.0,Q,9389281,37.0,1480069.0,1610419.0,34.0,17.0,51.0,0,39305,9118,196790,0
20204,2020,Q,salud humana,11666364,53296,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2009.0,Q,16776981,178.0,2996725.0,3476710.0,105.0,73.0,178.0,0,3560,54000,77880,108
14884,2020,Q,salud humana,27272118,52925,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1997.0,Q,26394936,104.0,2739686.0,2865114.0,138.0,73.0,211.0,0,95049,1310,48720,10347
14917,2020,Q,salud humana,70848452,52500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2008.0,Q,74666639,248.0,6883076.0,7055619.0,200.0,97.0,297.0,79320,147321,99693,524853,70
19086,2020,Q,salud humana,27898308,52435,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1992.0,Q,19201242,236.0,9880954.0,10057088.0,180.0,56.0,236.0,0,0,9116,110706,0
11492,2020,Q,salud humana,117053320,52068,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1989.0,Q,186729677,841.0,24866146.0,24866146.0,480.0,361.0,841.0,1281258,66845,89701,784660,2907
10111,2020,Q,salud humana,25449767,52003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1991.0,Q,33289493,119.0,5674053.0,6156299.0,90.0,29.0,119.0,252090,593316,96225,416094,1539
14096,2020,Q,salud humana,47035781,51440,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1994.0,Q,34482286,384.0,11120646.0,13436589.0,320.0,64.0,384.0,992,6340,43280,292392,158
17965,2020,Q,salud humana,127098486,50743,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2013.0,Q,125544718,755.0,32644150.0,33392181.0,555.0,200.0,755.0,510640,499710,41442,437183,37418
11407,2020,Q,salud humana,16458682,50610,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1978.0,Q,23236786,168.0,4848094.0,5706771.0,157.0,19.0,176.0,261112,120797,80060,181157,0
20019,2020,Q,salud humana,1443557,50600,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2010.0,Q,1771104,6.0,225718.0,231838.0,14.0,0.0,14.0,1518,13364,716,670,0
15348,2020,Q,salud humana,21750213,50033,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1997.0,Q,22601804,144.0,4547749.0,4634084.0,78.0,66.0,144.0,4404,133110,8936,65587,513
11637,2020,Q,salud humana,15474730,50000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1979.0,Q,15353759,207.0,7207208.0,7337044.0,200.0,39.0,239.0,166694,79066,21055,119746,80
19957,2020,Q,salud humana,9494663,50000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1999.0,Q,10641340,36.0,773524.0,812411.0,51.0,7.0,58.0,3577,861856,9620,43828,0
19974,2020,Q,salud humana,2505005,50000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2004.0,Q,3889188,10.0,442028.0,486564.0,10.0,0.0,10.0,723,12509,1946,10302,0
14242,2020,Q,salud humana,26002138,50000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2006.0,Q,42467499,126.0,3480860.0,3622648.0,93.0,33.0,126.0,19322,57767,13296,98149,30
12798,2020,Q,salud humana,43875830,49386,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2011.0,Q,37077790,229.0,11295238.0,11434055.0,178.0,55.0,233.0,453720,253420,109215,372125,14459
10108,2020,Q,salud humana,3352488,48860,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1987.0,Q,3359422,4.0,220677.0,221499.0,48.0,24.0,72.0,3789,143497,30825,71010,138
15281,2020,Q,salud humana,25321628,47048,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2004.0,Q,23767224,268.0,7748741.0,7979545.0,221.0,47.0,268.0,0,911,53103,409782,21432
14629,2020,Q,salud humana,28486330,45048,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2000.0,Q,20662313,208.0,7224689.0,7434269.0,161.0,47.0,208.0,28116,63929,11143,28095,9
19626,2020,Q,salud humana,5242339,44860,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2005.0,Q,4982032,29.0,554517.0,582171.0,26.0,3.0,29.0,2710,7139,5524,46000,468
15321,2020,Q,salud humana,9232698,44818,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2008.0,Q,5758833,148.0,3773383.0,3894374.0,112.0,36.0,148.0,1235,36926,47151,260275,1339
14293,2020,Q,salud humana,21613242,44361,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1930.0,Q,18366366,353.0,11342238.0,11454401.0,198.0,155.0,353.0,0,90346,23845,163820,76
12803,2020,Q,salud humana,163661533,44000,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2012.0,Q,185178150,1130.0,46074944.0,48548685.0,755.0,375.0,1130.0,0,382465,1663955,3634012,0
18868,2020,Q,salud humana,69261516,43456,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2010.0,Q,83023134,588.0,25355859.0,27609208.0,475.0,113.0,588.0,31892,256991,155420,1829954,28818
19076,2020,Q,salud humana,12524057,43175,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2009.0,Q,13440626,83.0,2390079.0,2457759.0,117.0,49.0,166.0,0,200318,62396,375894,0
11388,2020,Q,salud humana,30910050,41108,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,2003.0,Q,42606236,93.0,10511296.0,11048992.0,57.0,36.0,93.0,1183,156731,10365,46363,218
12609,2020,Q,salud humana,91175711,41080,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2006.0,Q,106500239,748.0,31550641.0,36704306.0,539.0,209.0,748.0,16541,454549,42344,303558,163
13281,2020,Q,salud humana,8675857,41005,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2006.0,Q,9620153,197.0,3035694.0,3285653.0,144.0,53.0,197.0,5455,37953,16729,115458,228
19136,2020,Q,salud humana,14906816,40949,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2008.0,Q,14967406,163.0,5240727.0,5240727.0,114.0,49.0,163.0,0,25563,20991,221049,3713
15341,2020,Q,salud humana,28749947,40065,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1979.0,Q,29728095,480.0,11210660.0,11668564.0,353.0,127.0,480.0,44109,147363,123015,682417,683
19588,2020,Q,salud humana,105585546,38780,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2004.0,Q,114045725,181.0,5867971.0,6393694.0,124.0,57.0,181.0,293314,284995,16044,317041,359
20163,2020,Q,salud humana,13639489,38474,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2015.0,Q,22861811,103.0,2717254.0,2785654.0,24.0,79.0,103.0,0,0,21394,432458,0
12030,2020,Q,salud humana,15473100,38469,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,2007.0,Q,18477055,346.0,7004007.0,7825453.0,306.0,40.0,346.0,201873,441043,77768,221402,0
13245,2020,Q,salud humana,15159939,37829,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2006.0,Q,16423017,167.0,2735672.0,2890069.0,123.0,46.0,169.0,0,94564,73774,280748,6631
14475,2020,Q,salud humana,56816970,37256,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1977.0,Q,97329936,250.0,7236446.0,7284510.0,190.0,60.0,250.0,90878,164434,3394,39748,15526
13205,2020,Q,salud humana,3657536,36639,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1990.0,Q,3663195,35.0,1313718.0,1348652.0,28.0,7.0,35.0,21346,20959,3766,91550,29
13225,2020,Q,salud humana,6411084,36256,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1974.0,Q,8717992,155.0,4633648.0,4633648.0,98.0,62.0,160.0,3173,93804,3865,16730,26
14830,2020,Q,salud humana,6549929,36026,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1996.0,Q,6080723,22.0,1774684.0,1784595.0,24.0,12.0,36.0,843,-196089,9607,108583,2624
20060,2020,Q,salud humana,18883852,34726,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017.0,Q,21427509,118.0,4697839.0,4781549.0,65.0,53.0,118.0,189,37548,28336,121905,0
18380,2020,Q,salud humana,497724744,34358,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2008.0,Q,553864307,507.0,21876578.0,23255883.0,399.0,111.0,510.0,7835,1891410,56615,532810,0
20234,2020,Q,salud humana,13026287,33776,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2012.0,Q,13043078,65.0,1935372.0,2035020.0,47.0,20.0,67.0,27386,9865,3608,50804,0
18240,2020,Q,salud humana,12053021,33642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1992.0,Q,25095447,350.0,8807207.0,9386189.0,251.0,99.0,350.0,7378,29117,23795,14754,24116
10104,2020,Q,salud humana,13924913,33428,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1981.0,Q,15336759,69.0,1395160.0,1418331.0,83.0,23.0,106.0,1,121626,14320,163877,4771
19938,2020,Q,salud humana,23342476,33406,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007.0,Q,23910566,234.0,4581822.0,6140613.0,168.0,66.0,234.0,70967,68672,520,187,0
19654,2020,Q,salud humana,13922050,33321,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013.0,Q,12264480,94.0,2623189.0,2623189.0,79.0,15.0,94.0,0,153667,19598,150353,0
20059,2020,Q,salud humana,26028357,33058,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2012.0,Q,27729420,101.0,1941196.0,2089990.0,57.0,46.0,103.0,159707,99011,10274,8368,0
19587,2020,Q,salud humana,27453178,32061,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2014.0,Q,38550112,180.0,7240667.0,7431381.0,125.0,55.0,180.0,698,86273,36606,437378,12358
14666,2020,Q,salud humana,48360149,32000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2005.0,Q,45560157,380.0,11449596.0,11449596.0,295.0,85.0,380.0,0,24911,20607,457800,193
15347,2020,Q,salud humana,16249075,30568,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1993.0,Q,16934781,223.0,5760052.0,5924756.0,167.0,56.0,223.0,169,86015,985,245990,1754
20227,2020,Q,salud humana,6404388,30414,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2000.0,Q,6000675,32.0,707309.0,746356.0,25.0,7.0,32.0,0,19309,39532,62170,0
14249,2020,Q,salud humana,50303401,30222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2008.0,Q,58788199,142.0,6758934.0,6934927.0,116.0,37.0,153.0,97756,472468,19300,475582,0
13280,2020,Q,salud humana,6031056,30200,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2006.0,Q,19886137,287.0,4616645.0,5411945.0,216.0,72.0,288.0,7605,44827,9936,59054,249
13766,2020,Q,salud humana,7495294,30154,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2003.0,Q,7960561,54.0,1664748.0,1700109.0,34.0,20.0,54.0,46548,63159,6170,72953,0
13460,2020,Q,salud humana,92789073,30000,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,2020.0,Q,106985721,970.0,30444977.0,31226033.0,792.0,178.0,970.0,21815,341266,244272,1367351,32772
14147,2020,Q,salud humana,10734040,29973,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1991.0,Q,8864258,89.0,3257557.0,3332952.0,64.0,25.0,89.0,1258,59296,348,19751,0
19090,2020,Q,salud humana,7597397,29894,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1988.0,Q,8191026,128.0,1956849.0,2096348.0,95.0,36.0,131.0,0,24987,24954,137220,4366
10107,2020,Q,salud humana,9527248,29824,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1985.0,Q,9937014,68.0,1438975.0,1491526.0,48.0,22.0,70.0,4552,119527,38920,76958,0
13528,2020,Q,salud humana,27460744,29452,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2000.0,Q,28089959,148.0,8009488.0,8453481.0,109.0,49.0,158.0,0,46732,13012,46808,375
13477,2020,Q,salud humana,198670505,29404,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1953.0,Q,255655289,1225.0,49052788.0,49895020.0,930.0,333.0,1263.0,122959,902752,396626,2679107,40762
20197,2020,Q,salud humana,8041172,29013,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,2013.0,Q,8520435,36.0,1202599.0,1233478.0,19.0,17.0,36.0,0,459046,22262,13117,0
15280,2020,Q,salud humana,4806927,28708,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2008.0,Q,3873827,96.0,1728295.0,1860945.0,62.0,34.0,96.0,0,8283,10844,212784,1362
13487,2020,Q,salud humana,17858174,28331,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1998.0,Q,19954556,100.0,2713138.0,2832324.0,93.0,7.0,100.0,112187,16089,11509,215642,0
