id_empresa,periodo,id_sector,sector_desc,gastos_totales,gasto_gestion_amb,realiza_inv_red_emision_aire,realiza_inv_ahorro_agua,realiza_inv_inst_med_agua,realiza_inv_disp_desechos,realiza_inv_protec_suelo,realiza_inv_evita_ruido_vibra,realiza_inv_energia_limp,realiza_otras_inv_amb,realiza_gasto_red_emision_aire,realiza_gasto_ahorro_agua,realiza_gasto_inst_med_agua,realiza_gasto_disp_desechos,realiza_gasto_protec_suelo,realiza_gasto_evita_ruido_vibra,realiza_gasto_terceros_amb,realiza_gasto_energia_limp,realiza_otros_gastos_amb
10716,2020,N4,actividades administrativas,12060389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10734,2020,N4,actividades administrativas,125520575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10888,2020,N4,actividades administrativas,2993349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11212,2020,N4,actividades administrativas,9287475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11219,2020,N4,actividades administrativas,2267086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11230,2020,N4,actividades administrativas,3051473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11232,2020,N4,actividades administrativas,4937860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11236,2020,N4,actividades administrativas,5616175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11238,2020,N4,actividades administrativas,30895489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19790,2020,N4,actividades administrativas,3749890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11247,2020,N4,actividades administrativas,47132717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11251,2020,N4,actividades administrativas,2534403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11252,2020,N4,actividades administrativas,23068310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11469,2020,N4,actividades administrativas,27049694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11523,2020,N4,actividades administrativas,2888276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11554,2020,N4,actividades administrativas,3927777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11581,2020,N4,actividades administrativas,9766931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11643,2020,N4,actividades administrativas,2724634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11685,2020,N4,actividades administrativas,1961574,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15637,2020,N4,actividades administrativas,1217099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11907,2020,N4,actividades administrativas,942432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11927,2020,N4,actividades administrativas,4308133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12121,2020,N4,actividades administrativas,1388760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12164,2020,N4,actividades administrativas,39093822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12200,2020,N4,actividades administrativas,15882405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12344,2020,N4,actividades administrativas,1991090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12440,2020,N4,actividades administrativas,2147897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19389,2020,N4,actividades administrativas,14490839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12634,2020,N4,actividades administrativas,33710550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12680,2020,N4,actividades administrativas,10734863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12735,2020,N4,actividades administrativas,19382382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13054,2020,N4,actividades administrativas,3981286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13060,2020,N4,actividades administrativas,49348259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19407,2020,N4,actividades administrativas,1725632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17606,2020,N4,actividades administrativas,2311919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18222,2020,N4,actividades administrativas,6125030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18667,2020,N4,actividades administrativas,1594650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18668,2020,N4,actividades administrativas,3327005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19450,2020,N4,actividades administrativas,1567766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18730,2020,N4,actividades administrativas,5453034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18862,2020,N4,actividades administrativas,748025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19844,2020,N4,actividades administrativas,7538355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19847,2020,N4,actividades administrativas,4888747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19848,2020,N4,actividades administrativas,8663818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19543,2020,N4,actividades administrativas,49034019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19866,2020,N4,actividades administrativas,27953767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19870,2020,N4,actividades administrativas,64368892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19875,2020,N4,actividades administrativas,21719486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19886,2020,N4,actividades administrativas,19253362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19918,2020,N4,actividades administrativas,1939592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13218,2020,N4,actividades administrativas,4867702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18924,2020,N4,actividades administrativas,2939062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13442,2020,N4,actividades administrativas,2147285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13522,2020,N4,actividades administrativas,44157474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13548,2020,N4,actividades administrativas,3627578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18940,2020,N4,actividades administrativas,2257096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18311,2020,N4,actividades administrativas,10392140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18969,2020,N4,actividades administrativas,6893918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19574,2020,N4,actividades administrativas,15069227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18978,2020,N4,actividades administrativas,1940152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13913,2020,N4,actividades administrativas,2057104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13987,2020,N4,actividades administrativas,54635979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13989,2020,N4,actividades administrativas,4875370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13993,2020,N4,actividades administrativas,1370934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14219,2020,N4,actividades administrativas,3554704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14251,2020,N4,actividades administrativas,8856539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14265,2020,N4,actividades administrativas,7410650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18420,2020,N4,actividades administrativas,3599999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18424,2020,N4,actividades administrativas,17111928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19625,2020,N4,actividades administrativas,1465212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19014,2020,N4,actividades administrativas,7613715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19015,2020,N4,actividades administrativas,23531812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110,2020,N4,actividades administrativas,29978746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19054,2020,N4,actividades administrativas,2065388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14640,2020,N4,actividades administrativas,10668487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20157,2020,N4,actividades administrativas,8884288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14894,2020,N4,actividades administrativas,1640551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10553,2020,N5,call center,195848799,185759,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
19018,2020,N5,call center,195848799,185759,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
20104,2020,N5,call center,195848800,185758,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
13990,2020,N5,call center,416963125,144708,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
11891,2020,N5,call center,74705917,30000,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0
12722,2020,N5,call center,998457201,30000,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0
12520,2020,N5,call center,81842396,16271,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
13095,2020,N5,call center,102447336,15000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10547,2020,N5,call center,239205477,8200,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10678,2020,N5,call center,174854361,7000,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
10538,2020,N5,call center,4872010,4000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10543,2020,N5,call center,118775716,3909,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
10683,2020,N5,call center,193141819,3000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18298,2020,N5,call center,25355443,1660,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
19849,2020,N5,call center,27919138,1373,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12455,2020,N5,call center,130188151,771,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0
19453,2020,N5,call center,33527158,461,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0
14485,2020,N5,call center,50431000,389,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11874,2020,N5,call center,38333632,350,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0
10240,2020,N5,call center,92247745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17568,2020,N5,call center,79312771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17964,2020,N5,call center,359441692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19751,2020,N5,call center,5873527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10688,2020,N5,call center,229672707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10689,2020,N5,call center,23797713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19367,2020,N5,call center,19595148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10926,2020,N5,call center,285839585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11746,2020,N5,call center,8517608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11813,2020,N5,call center,93569882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11836,2020,N5,call center,9682134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11863,2020,N5,call center,6001699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11898,2020,N5,call center,44543164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11983,2020,N5,call center,25288589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12016,2020,N5,call center,138237470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12025,2020,N5,call center,148811676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12029,2020,N5,call center,12205020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12188,2020,N5,call center,132729025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12456,2020,N5,call center,14437816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12471,2020,N5,call center,16238773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12524,2020,N5,call center,47000821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12532,2020,N5,call center,8703279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18603,2020,N5,call center,29486863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19850,2020,N5,call center,2595089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19851,2020,N5,call center,43708541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19481,2020,N5,call center,43466774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19873,2020,N5,call center,88587639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19876,2020,N5,call center,1810586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19881,2020,N5,call center,11110466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19887,2020,N5,call center,16715623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18970,2020,N5,call center,9328919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19575,2020,N5,call center,5777403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13774,2020,N5,call center,9140474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18360,2020,N5,call center,40605375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18368,2020,N5,call center,25765169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13992,2020,N5,call center,69326107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14412,2020,N5,call center,75278840,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17813,2020,N5,call center,6874663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19017,2020,N5,call center,53036742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19031,2020,N5,call center,19887700,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
19032,2020,N5,call center,9806910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14523,2020,N5,call center,74682969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15018,2020,N5,call center,14327527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11285,2020,P,educacion superior,237106208,1149129,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
11287,2020,P,educacion superior,208080218,1149129,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0
14768,2020,P,educacion superior,233925660,1149129,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0
11266,2020,P,educacion superior,258422875,850519,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
13450,2020,P,educacion superior,632966084,696051,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1
13448,2020,P,educacion superior,105773565,691550,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1
14008,2020,P,educacion superior,113810459,500000,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1
12180,2020,P,educacion superior,168243008,293153,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1
15140,2020,P,educacion superior,246578672,281244,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0
10195,2020,P,educacion superior,43853770,255057,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
11290,2020,P,educacion superior,47262609,233536,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1
13452,2020,P,educacion superior,74683256,229598,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
13791,2020,P,educacion superior,58498661,202641,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0
10263,2020,P,educacion superior,142025827,197475,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1
14925,2020,P,educacion superior,122430058,180000,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0
11265,2020,P,educacion superior,519713016,150000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14014,2020,P,educacion superior,174483851,100124,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
10084,2020,P,educacion superior,64839534,95538,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
11277,2020,P,educacion superior,22975779,89719,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
11308,2020,P,educacion superior,65236190,88622,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
11278,2020,P,educacion superior,41733495,82683,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
13752,2020,P,educacion superior,22226906,81418,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1
11263,2020,P,educacion superior,32475813,78755,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
11268,2020,P,educacion superior,131720689,51780,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
15303,2020,P,educacion superior,45120991,50000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
14534,2020,P,educacion superior,18953593,48894,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11289,2020,P,educacion superior,59485576,40000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
11297,2020,P,educacion superior,37772002,35326,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
14624,2020,P,educacion superior,43222061,34515,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
11267,2020,P,educacion superior,236533723,31074,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
10083,2020,P,educacion superior,91978779,30000,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
12987,2020,P,educacion superior,6796500,28046,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11274,2020,P,educacion superior,68074430,27966,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0
13174,2020,P,educacion superior,280588896,24843,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
14013,2020,P,educacion superior,7108033,23996,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
14012,2020,P,educacion superior,11833046,20752,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
11294,2020,P,educacion superior,43082477,20354,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
14825,2020,P,educacion superior,43837043,18960,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14623,2020,P,educacion superior,113941278,15960,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
14177,2020,P,educacion superior,31574845,15568,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
13453,2020,P,educacion superior,96421311,15499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11283,2020,P,educacion superior,184875370,13767,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
14015,2020,P,educacion superior,16441472,11807,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15261,2020,P,educacion superior,10269594,9118,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10079,2020,P,educacion superior,310045584,8390,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
13751,2020,P,educacion superior,43360728,7361,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
11299,2020,P,educacion superior,31738241,6520,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
11255,2020,P,educacion superior,367037409,6038,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
15186,2020,P,educacion superior,19973221,4120,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
14992,2020,P,educacion superior,40958901,3842,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
14000,2020,P,educacion superior,22120083,3579,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11258,2020,P,educacion superior,35166993,3523,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14661,2020,P,educacion superior,29608801,2907,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
14003,2020,P,educacion superior,11572817,2084,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11310,2020,P,educacion superior,26148288,2048,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10077,2020,P,educacion superior,3393067,1734,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14460,2020,P,educacion superior,6817886,1466,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13170,2020,P,educacion superior,98473479,1281,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14007,2020,P,educacion superior,256182286,672,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
11259,2020,P,educacion superior,1478467,437,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
14979,2020,P,educacion superior,15318044,166,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
11291,2020,P,educacion superior,1842371,93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14459,2020,P,educacion superior,20358478,74,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10076,2020,P,educacion superior,10891009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10078,2020,P,educacion superior,1523715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10080,2020,P,educacion superior,58167943,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10081,2020,P,educacion superior,14233176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10082,2020,P,educacion superior,1811170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10262,2020,P,educacion superior,15653461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11254,2020,P,educacion superior,18483917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11256,2020,P,educacion superior,8543827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11257,2020,P,educacion superior,12684866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11260,2020,P,educacion superior,18075927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11261,2020,P,educacion superior,11122138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11262,2020,P,educacion superior,3026971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11264,2020,P,educacion superior,33856069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11269,2020,P,educacion superior,83536361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11270,2020,P,educacion superior,71316006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11271,2020,P,educacion superior,93948192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11272,2020,P,educacion superior,216412626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11273,2020,P,educacion superior,15823238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11275,2020,P,educacion superior,2481765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11276,2020,P,educacion superior,35766657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11279,2020,P,educacion superior,52700793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11280,2020,P,educacion superior,1736700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11281,2020,P,educacion superior,102313984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11282,2020,P,educacion superior,1578705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11286,2020,P,educacion superior,2862661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11288,2020,P,educacion superior,65163106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11293,2020,P,educacion superior,43599939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11295,2020,P,educacion superior,10218037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11296,2020,P,educacion superior,6475213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11298,2020,P,educacion superior,5286180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11300,2020,P,educacion superior,48546324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11302,2020,P,educacion superior,16971237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11304,2020,P,educacion superior,55205833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11306,2020,P,educacion superior,2077624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11307,2020,P,educacion superior,5342229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16619,2020,P,educacion superior,1280217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11309,2020,P,educacion superior,7734701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11311,2020,P,educacion superior,28461287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11726,2020,P,educacion superior,3038730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11820,2020,P,educacion superior,15166510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12601,2020,P,educacion superior,1587364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12602,2020,P,educacion superior,11078586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12984,2020,P,educacion superior,12377422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12985,2020,P,educacion superior,12596154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12986,2020,P,educacion superior,773392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111,2020,P,educacion superior,4542314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18865,2020,P,educacion superior,17555991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19809,2020,P,educacion superior,955706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
